humidity,lat,lon,peak_gust_speed,pressure,rain,rain_10min,rain_12hr,rain_1hr,rain_24hr,rain_2d,rain_3d,rain_3hr,rain_6hr,rain_now,stationId,stationName,sunshine_duration,temperature,timestamp_now,timestamp_rain,timestamp_weather,uv_index,visibility,weather,wind_dir,wind_speed
,22.877254,121.057045,,,,0.0,3.0,0.0,3.0,5.0,5.0,0.0,0.0,3.0,01S570,上里,,,,2025-06-20T00:00:00+08:00,,,,,,
85.0,24.363714,121.444667,,669.7,-99.0,,,,,,,,,,C0F0E0,南湖圈谷A,,6.9,,,2025-06-20T00:00:00+08:00,,,,143.0,4.3
,23.561737,120.922408,,,,0.0,5.5,0.0,5.5,14.5,31.0,0.5,3.0,5.5,81HB40,東埔吊橋,,,,2025-06-20T00:00:00+08:00,,,,,,
91.0,24.800636,121.813892,,1011.7,0.0,0.0,0.0,0.0,0.0,0.0,7.5,0.0,0.0,0.0,C0U970,大福,,26.3,,2025-06-20T00:00:00+08:00,2025-06-20T00:00:00+08:00,,,,0.0,0.0
82.0,23.873803,120.581286,3.8,1006.9,,0.0,0.0,0.0,0.0,8.0,23.5,0.0,0.0,0.0,467270,田中,10.6,26.5,2025-06-20T00:00:00+08:00,2025-06-20T00:00:00+08:00,,0,>30,陰,110.0,1.8
90.0,22.893178,120.401947,,1004.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C0V370,古亭坑,,26.6,,2025-06-20T00:00:00+08:00,2025-06-20T00:00:00+08:00,,,,0.0,0.0
87.0,24.28025,121.02627,,748.1,0.5,0.0,0.5,0.0,0.5,18.5,24.5,0.0,0.5,0.5,C0FA80,小雪山天池,,12.7,,2025-06-20T00:00:00+08:00,2025-06-20T00:00:00+08:00,,,,125.0,2.6
97.0,24.273503,120.947617,2.2,-99.0,,0.0,7.0,0.0,7.0,114.5,140.0,0.0,5.5,7.0,C2FA00,烏石坑,-99.0,18.9,2025-06-20T00:00:00+08:00,2025-06-20T00:00:00+08:00,,-99,-99,陰,-99.0,1.1
,23.635204,121.530893,,,,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,81T870,東興部落,,,,2025-06-20T00:00:00+08:00,,,,,,
89.0,22.7405,120.490503,,1006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C0R490,九如,,28.2,,2025-06-20T00:00:00+08:00,2025-06-20T00:00:00+08:00,,,,21.0,0.9
98.0,24.6905,121.017189,,1001.2,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,C0D430,峨眉,,24.9,,2025-06-20T00:00:00+08:00,2025-06-20T00:00:00+08:00,,,,0.0,0.0
100.0,24.590269,121.412228,,833.8,2.5,0.0,2.5,0.0,2.5,37.5,40.5,2.0,2.0,2.5,C0UA10,鴛鴦湖,,17.8,,2025-06-20T00:00:00+08:00,2025-06-20T00:00:00+08:00,,,,0.0,0.0
93.0,22.071122,120.764111,,1001.9,8.0,0.0,5.5,0.0,8.0,25.0,25.0,0.0,0.0,8.0,C0R770,保力,,26.5,,2025-06-20T00:00:00+08:00,2025-06-20T00:00:00+08:00,,,,72.0,1.8
,22.926574,120.509127,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,O1V820,圓富國中,,,,2025-06-20T00:00:00+08:00,,,,,,
,24.631499,121.474881,,,,0.0,0.0,0.0,0.5,13.5,16.0,0.0,0.0,0.5,21U110,池端,,,,2025-06-20T00:00:00+08:00,,,,,,
,24.767971,121.35156,,,,0.0,0.0,0.0,0.0,14.0,18.0,0.0,0.0,0.0,81C710,高坡國小,,,,2025-06-20T00:00:00+08:00,,,,,,
,23.537022,120.607797,,,,0.0,6.0,0.0,6.0,52.0,71.5,0.0,0.0,6.0,C1M480,獨立山,,,,2025-06-20T00:00:00+08:00,,,,,,
,24.5378,121.8485,,,,0.0,0.0,0.0,0.0,0.5,9.0,0.0,0.0,0.0,C1U840,東澳嶺,,,,2025-06-20T00:00:00+08:00,,,,,,
-99.0,22.587569,120.993375,,-99.0,-99.0,,,,,,,,,,C0S960,香蘭,,-99.0,,,2025-06-20T00:00:00+08:00,,,,-99.0,-99.0
100.0,23.911108,120.846556,3.7,-99.0,,0.0,9.0,0.0,9.0,11.5,13.0,0.0,5.5,9.0,C2H9E0,國姓南港,-99.0,19.9,2025-06-20T00:00:00+08:00,2025-06-20T00:00:00+08:00,,-99,-99,陰,110.0,2.2
,23.816114,120.5676,,,,0.0,0.0,0.0,0.0,8.0,43.5,0.0,0.0,0.0,C1G691,下水埔,,,,2025-06-20T00:00:00+08:00,,,,,,
82.0,24.917736,120.968711,,1010.2,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,C0D690,外湖,,28.0,,2025-06-20T00:00:00+08:00,2025-06-20T00:00:00+08:00,,,,82.0,0.8
79.0,23.947633,120.525456,,1007.4,0.0,0.0,0.0,0.0,0.0,1.5,1.5,0.0,0.0,0.0,C0G810,埔心,,29.9,,2025-06-20T00:00:00+08:00,2025-06-20T00:00:00+08:00,,,,0.0,0.0
,23.754486,120.883956,,,,0.0,47.0,0.0,47.0,50.0,63.5,0.0,30.5,47.0,C1I310,西巒,,,,2025-06-20T00:00:00+08:00,,,,,,
87.0,24.836391,121.199371,1.7,-99.0,,0.0,0.0,0.0,0.0,21.5,31.5,0.0,0.0,0.0,CAC770,國三N072K,-99.0,24.8,2025-06-20T00:00:00+08:00,2025-06-20T00:00:00+08:00,,-99,7-10,陰,160.0,0.6
95.0,25.09694,121.6678,3.2,-99.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CAB040,國三S007K,-99.0,25.3,2025-06-20T00:00:00+08:00,2025-06-20T00:00:00+08:00,,-99,7-10,陰,350.0,1.6
,22.770111,120.645222,,,,0.0,3.5,0.0,3.5,10.0,26.5,0.0,0.0,3.5,C1R110,口社,,,,2025-06-20T00:00:00+08:00,,,,,,
,23.967378,120.802189,,,,0.0,2.0,0.0,2.0,8.5,22.5,0.0,2.0,2.0,C1H941,雙冬,,,,2025-06-20T00:00:00+08:00,,,,,,
83.0,23.59555,120.693461,3.7,-99.0,,0.0,11.5,0.0,11.5,49.5,51.5,0.0,1.5,11.5,C2K240,草嶺,-99.0,21.5,2025-06-20T00:00:00+08:00,2025-06-20T00:00:00+08:00,,-99,-99,陰,100.0,1.7
,24.270832,121.741801,,,,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,88T830,和中,,,,2025-06-20T00:00:00+08:00,,,,,,
,24.939858,121.470989,,,,0.0,0.0,0.0,0.0,5.0,10.5,0.0,0.0,0.0,81AH80,五城加油站,,,,2025-06-20T00:00:00+08:00,,,,,,
,24.115569,121.605006,,,,0.0,1.5,0.0,1.5,2.5,3.5,0.0,0.0,1.5,C1Z110,三棧,,,,2025-06-20T00:00:00+08:00,,,,,,
,24.158325,120.886933,,,,0.0,1.5,0.0,1.5,4.5,12.5,0.0,1.5,1.5,C1F9D1,白毛台,,,,2025-06-20T00:00:00+08:00,,,,,,
83.0,24.498589,120.673878,,1010.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C0E920,通霄漁港,,27.1,,2025-06-20T00:00:00+08:00,2025-06-20T00:00:00+08:00,,,,90.0,1.5
94.0,22.898792,120.51907,2.1,-99.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C2V310,美濃,-99.0,26.5,2025-06-20T00:00:00+08:00,2025-06-20T00:00:00+08:00,,-99,-99,陰,290.0,0.6
,24.192044,121.388386,,,,0.0,0.5,0.0,1.0,12.0,16.0,0.0,0.5,1.0,C1T810,慈恩,,,,2025-06-20T00:00:00+08:00,,,,,,
95.0,23.058972,120.336406,1.7,-99.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,B2N890,畜試所,-99.0,25.4,2025-06-20T00:00:00+08:00,2025-06-20T00:00:00+08:00,,-99,-99,陰,0.0,0.0
,22.888322,120.645986,,,,0.0,0.0,0.0,0.0,27.0,33.5,0.0,0.0,0.0,C1V340,大津,,,,2025-06-20T00:00:00+08:00,,,,,,
,24.902389,121.649896,,,,0.0,0.0,0.0,0.0,2.5,8.0,0.0,0.0,0.0,L1A810,九芎根,,,,2025-06-20T00:00:00+08:00,,,,,,
,23.240357,120.696723,,,,0.0,1.0,0.0,1.0,37.0,40.0,0.0,0.0,1.0,O1V520,民權,,,,2025-06-20T00:00:00+08:00,,,,,,
,24.30505,120.813208,,,,0.0,0.0,0.0,0.0,68.0,75.0,0.0,0.0,0.0,01E230,卓蘭(2),,,,2025-06-20T00:00:00+08:00,,,,,,
90.0,24.022122,121.132206,,888.1,0.0,0.0,0.0,0.0,0.0,3.0,28.5,0.0,0.0,0.0,C0I390,仁愛,,19.5,,2025-06-20T00:00:00+08:00,2025-06-20T00:00:00+08:00,,,,104.0,1.9
75.0,25.048711,121.550428,,1008.3,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,C0AH70,松山,,29.0,,2025-06-20T00:00:00+08:00,2025-06-20T00:00:00+08:00,,,,68.0,0.5
99.0,23.828206,120.801467,,982.6,16.5,0.0,16.5,0.0,16.5,26.5,28.5,0.0,13.5,16.5,C0I380,集集,,23.2,,2025-06-20T00:00:00+08:00,2025-06-20T00:00:00+08:00,,,,116.0,0.5
,25.016894,121.554305,,,,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,A1AG60,福州山,,,,2025-06-20T00:00:00+08:00,,,,,,
,24.2775,121.263333,,,,0.0,1.0,0.0,1.0,13.0,16.5,0.0,0.0,1.0,81F970,松茂部落,,,,2025-06-20T00:00:00+08:00,,,,,,
,24.42364,120.869835,,,,0.0,0.0,0.0,0.0,15.0,29.0,0.0,0.0,0.0,01E270,大湖(1),,,,2025-06-20T00:00:00+08:00,,,,,,
100.0,23.77412,120.64061,5.0,-99.0,,0.0,0.0,0.0,0.0,10.0,44.0,0.0,0.0,0.0,CAJ010,國三N252K,-99.0,23.5,2025-06-20T00:00:00+08:00,2025-06-20T00:00:00+08:00,,-99,7-10,陰,100.0,2.9
,22.238911,120.858903,,,,0.0,0.0,0.0,0.0,14.0,14.0,0.0,0.0,0.0,C1S880,壽卡,,,,2025-06-20T00:00:00+08:00,,,,,,
,23.15025,121.382333,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C1S870,南美山,,,,2025-06-20T00:00:00+08:00,,,,,,
84.0,24.967652,121.185165,1.7,-99.0,,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,C2C410,中央大學,-99.0,26.7,2025-06-20T00:00:00+08:00,2025-06-20T00:00:00+08:00,,-99,-99,陰,20.0,0.6
,23.668178,120.887417,,,,0.0,11.5,0.0,11.5,23.0,39.0,0.0,11.5,11.5,C1I290,豐丘,,,,2025-06-20T00:00:00+08:00,,,,,,
90.0,22.684645,120.432803,,1007.0,10.5,0.0,10.5,0.0,10.5,10.5,10.5,0.0,0.0,10.5,C0V910,大樹,,26.9,,2025-06-20T00:00:00+08:00,2025-06-20T00:00:00+08:00,,,,4.0,2.2
80.0,24.183494,120.48713,,1009.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C0G950,防潮門,,28.6,,2025-06-20T00:00:00+08:00,2025-06-20T00:00:00+08:00,,,,61.0,0.7
95.0,22.684872,121.005644,,958.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C0S700,知本,,22.2,,2025-06-20T00:00:00+08:00,2025-06-20T00:00:00+08:00,,,,185.0,0.6
81.0,25.072181,121.380839,,980.7,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,C0AH50,林口,,28.8,,2025-06-20T00:00:00+08:00,2025-06-20T00:00:00+08:00,,,,49.0,0.5
90.0,24.708978,120.888897,,1007.6,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,C0E420,竹南,,27.3,,2025-06-20T00:00:00+08:00,2025-06-20T00:00:00+08:00,,,,0.0,0.0
,25.017093,121.574405,,,,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,A1AC70,挹翠山莊,,,,2025-06-20T00:00:00+08:00,,,,,,
,23.044518,120.479345,,,,0.0,0.0,0.0,0.0,23.0,36.0,0.0,0.0,0.0,01N850,南化(2),,,,2025-06-20T00:00:00+08:00,,,,,,
,24.970278,121.926111,,,,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,81U890,大里國小,,,,2025-06-20T00:00:00+08:00,,,,,,
94.0,24.247522,121.243669,1.3,-99.0,,0.0,1.0,0.0,1.5,18.5,27.5,0.0,0.0,1.5,C2F860,梨山,-99.0,13.0,2025-06-20T00:00:00+08:00,2025-06-20T00:00:00+08:00,,-99,-99,陰,-99.0,0.3
95.0,24.650688,121.475277,,885.6,0.0,0.0,0.0,0.0,0.0,14.0,17.0,0.0,0.0,0.0,C0UB60,明池,,20.2,,2025-06-20T00:00:00+08:00,2025-06-20T00:00:00+08:00,,,,178.0,0.3
92.0,22.971003,120.539853,2.5,-99.0,,0.0,0.0,0.0,0.0,24.5,29.0,0.0,0.0,0.0,C2V260,月眉,-99.0,25.3,2025-06-20T00:00:00+08:00,2025-06-20T00:00:00+08:00,,-99,-99,陰,60.0,0.9
95.0,24.488292,118.408778,,1010.4,9.5,0.0,9.5,0.0,9.5,9.5,21.5,0.0,0.0,9.5,C0W140,金沙,,26.0,,2025-06-20T00:00:00+08:00,2025-06-20T00:00:00+08:00,,,,152.0,0.7
81.0,24.107058,120.624103,,1006.6,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,C0F9S0,烏日,,26.5,,2025-06-20T00:00:00+08:00,2025-06-20T00:00:00+08:00,,,,185.0,1.6
88.0,25.162078,121.544547,2.6,944.7,,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,466930,陽明山,7.7,22.9,2025-06-20T00:00:00+08:00,2025-06-20T00:00:00+08:00,,0,-99,陰,0.0,0.2
,24.115092,120.811125,,,,0.0,0.0,0.0,0.0,58.0,63.0,0.0,0.0,0.0,01F680,頭汴坑,,,,2025-06-20T00:00:00+08:00,,,,,,
,22.675384,120.686784,,,,0.0,4.0,0.0,4.0,11.0,14.0,0.0,0.0,4.0,01Q920,新瑪家,,,,2025-06-20T00:00:00+08:00,,,,,,
,23.279811,120.705319,,,,0.0,8.5,0.0,9.0,89.0,90.0,0.0,0.0,9.0,C1V160,達卡努瓦,,,,2025-06-20T00:00:00+08:00,,,,,,
94.0,24.432739,121.303808,,-99.0,4.5,0.0,4.5,0.0,4.5,25.5,31.5,0.0,0.0,4.5,C0F9Y0,桃山,,7.6,,2025-06-20T00:00:00+08:00,2025-06-20T00:00:00+08:00,,,,205.0,2.3
,25.126667,121.390556,,,,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,81AH60,長坑國小,,,,2025-06-20T00:00:00+08:00,,,,,,
94.0,23.485028,120.473806,1.9,-99.0,,0.0,0.0,0.0,0.0,15.5,15.5,0.0,0.0,0.0,G2L020,嘉義農試,-99.0,24.0,2025-06-20T00:00:00+08:00,2025-06-20T00:00:00+08:00,,-99,-99,陰,0.0,0.0
,23.972525,120.678996,,,,0.0,0.0,0.0,0.0,12.0,20.0,0.0,0.0,0.0,01H630,草屯(4),,,,2025-06-20T00:00:00+08:00,,,,,,
91.0,24.437419,121.381669,,888.7,0.5,0.0,0.5,0.0,0.5,12.5,13.5,0.0,0.0,0.5,C0U720,南山,,19.9,,2025-06-20T00:00:00+08:00,2025-06-20T00:00:00+08:00,,,,68.0,0.8
99.0,22.682903,120.686639,,936.7,1.5,0.0,1.5,0.0,1.5,4.0,9.0,0.0,0.0,1.5,C0R140,瑪家,,22.9,,2025-06-20T00:00:00+08:00,2025-06-20T00:00:00+08:00,,,,0.0,0.0
76.0,23.047062,121.343223,,1010.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C0SB50,叭嗡嗡,,27.5,,2025-06-20T00:00:00+08:00,2025-06-20T00:00:00+08:00,,,,309.0,1.9
84.0,23.562643,120.665688,4.7,-99.0,,0.0,7.0,0.0,7.0,69.5,73.5,0.0,2.0,7.0,C2M960,外寮,-99.0,21.8,2025-06-20T00:00:00+08:00,2025-06-20T00:00:00+08:00,,-99,-99,陰,150.0,1.9
,25.288486,121.544109,,,,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,01A350,富貴角,,,,2025-06-20T00:00:00+08:00,,,,,,
,24.178889,120.978333,,,,0.0,25.0,0.0,25.0,65.0,77.5,0.0,23.5,25.0,88F920,松鶴,,,,2025-06-20T00:00:00+08:00,,,,,,
96.0,25.627975,122.079744,12.2,1000.8,,0.0,0.0,0.0,0.0,0.0,6.5,0.0,0.0,0.0,466950,彭佳嶼,12.2,26.7,2025-06-20T00:00:00+08:00,2025-06-20T00:00:00+08:00,,-99,>30,陰,170.0,5.9
81.0,23.728081,120.787347,1.8,-99.0,,0.0,52.5,0.0,52.5,82.0,83.0,0.0,5.5,52.5,C2I090,鳳凰,-99.0,21.4,2025-06-20T00:00:00+08:00,2025-06-20T00:00:00+08:00,,-99,-99,陰,230.0,1.0
74.0,22.623325,120.275575,,1009.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C0V690,鼓山,,29.5,,2025-06-20T00:00:00+08:00,2025-06-20T00:00:00+08:00,,,,278.0,0.8
,24.73339,120.967392,,,,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,O1D570,新城國小,,,,2025-06-20T00:00:00+08:00,,,,,,
,23.77896,120.896691,,,,0.0,36.5,0.0,36.5,50.5,63.0,0.0,22.5,36.5,81H940,人和國小,,,,2025-06-20T00:00:00+08:00,,,,,,
100.0,22.430439,120.8938,,913.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C0S980,勝林山,,20.5,,2025-06-20T00:00:00+08:00,2025-06-20T00:00:00+08:00,,,,85.0,1.1
84.0,23.492864,120.290611,,1009.6,0.0,0.0,0.0,0.0,0.0,41.5,-99.0,0.0,0.0,0.0,C0M740,六腳,,27.2,,2025-06-20T00:00:00+08:00,2025-06-20T00:00:00+08:00,,,,72.0,0.7
,22.892969,120.540195,,,,0.0,0.0,0.0,0.0,7.0,10.0,0.0,0.0,0.0,01P770,美濃(2),,,,2025-06-20T00:00:00+08:00,,,,,,
95.0,24.267064,121.000793,,783.4,1.0,0.0,1.0,0.0,1.0,24.5,33.0,0.0,1.0,1.0,C0FA60,鞍馬山工作站,,14.6,,2025-06-20T00:00:00+08:00,2025-06-20T00:00:00+08:00,,,,-99.0,-99.0
97.0,23.079561,120.495008,,998.0,0.0,0.0,0.0,0.0,0.0,24.0,62.0,0.0,0.0,0.0,C0O830,北寮,,25.2,,2025-06-20T00:00:00+08:00,2025-06-20T00:00:00+08:00,,,,99.0,0.3
86.0,23.551742,120.428444,,1007.6,0.0,0.0,0.0,0.0,0.0,42.0,44.0,0.0,0.0,0.0,C0M760,民雄,,27.0,,2025-06-20T00:00:00+08:00,2025-06-20T00:00:00+08:00,,,,0.0,0.2
73.0,22.645017,120.311233,,1007.9,2.0,0.0,2.0,0.0,2.0,2.0,2.0,0.0,0.0,2.0,C0V700,三民,,29.9,,2025-06-20T00:00:00+08:00,2025-06-20T00:00:00+08:00,,,,315.0,0.7
87.0,10.370203,114.364286,7.5,1012.6,,0.0,7.5,0.0,7.5,7.5,7.5,0.0,7.5,7.5,469020,南沙島,-99.0,27.1,2025-06-20T00:00:00+08:00,2025-06-20T00:00:00+08:00,,-99,-99,-99,180.0,6.2
81.0,24.275964,120.547681,1.7,-99.0,,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,CAF100,西濱N151K,-99.0,27.9,2025-06-20T00:00:00+08:00,2025-06-20T00:00:00+08:00,,-99,>30,陰,50.0,0.9
87.0,24.033311,121.181808,,850.7,0.0,0.0,0.0,0.0,0.0,4.5,22.0,0.0,0.0,0.0,C0I010,廬山,,17.5,,2025-06-20T00:00:00+08:00,2025-06-20T00:00:00+08:00,,,,105.0,1.2
,24.071242,120.820419,,,,0.0,0.0,0.0,0.0,18.0,29.0,0.0,0.0,0.0,C1F9J1,清水林,,,,2025-06-20T00:00:00+08:00,,,,,,
81.0,24.1512,121.201772,1.5,-99.0,,0.0,1.5,0.0,1.5,27.5,40.5,0.0,0.0,1.5,C2H9L0,馬烈霸,-99.0,16.4,2025-06-20T00:00:00+08:00,2025-06-20T00:00:00+08:00,,-99,-99,陰,130.0,0.6
94.0,23.596314,119.67275,,1010.2,0.0,0.0,0.0,0.0,0.0,1.5,1.5,0.0,0.0,0.0,C0W200,湖西,,26.7,,2025-06-20T00:00:00+08:00,2025-06-20T00:00:00+08:00,,,,360.0,1.8
95.0,22.205403,120.887614,,988.8,1.5,0.0,0.0,0.0,1.5,14.5,14.5,0.0,0.0,1.5,C0R720,旭海,,25.4,,2025-06-20T00:00:00+08:00,2025-06-20T00:00:00+08:00,,,,23.0,2.6
98.0,24.043122,120.932781,2.0,-99.0,,0.0,25.0,0.0,25.0,25.5,35.5,0.0,25.0,25.0,C2H9W0,大坪頂農水,-99.0,21.2,2025-06-20T00:00:00+08:00,2025-06-20T00:00:00+08:00,,-99,-99,陰,40.0,0.9
,23.585344,120.180517,,,,0.0,0.0,0.0,0.0,10.0,11.0,0.0,0.0,0.0,C1K540,口湖,,,,2025-06-20T00:00:00+08:00,,,,,,
76.0,25.184592,121.408617,,1008.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C0AJ30,淡水觀海,,28.6,,2025-06-20T00:00:00+08:00,2025-06-20T00:00:00+08:00,,,,333.0,1.9
81.0,24.295534,120.695976,2.2,-99.0,,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,CAF020,國一S162K,-99.0,26.0,2025-06-20T00:00:00+08:00,2025-06-20T00:00:00+08:00,,-99,-99,陰,80.0,1.5
99.0,23.345667,121.213164,,924.6,0.0,0.0,0.0,0.0,0.0,1.0,10.5,0.0,0.0,0.0,C0Z050,佳心,,21.2,,2025-06-20T00:00:00+08:00,2025-06-20T00:00:00+08:00,,,,0.0,0.0
78.0,22.454275,120.666219,,947.9,0.0,0.0,0.0,0.0,0.0,5.5,7.0,0.0,0.0,0.0,C0R820,白鷺,,23.5,,2025-06-20T00:00:00+08:00,2025-06-20T00:00:00+08:00,,,,225.0,0.4
94.0,24.206469,120.902794,3.7,-99.0,,0.0,0.0,0.0,0.0,10.0,14.5,0.0,0.0,0.0,C2FB50,出雲,-99.0,19.2,2025-06-20T00:00:00+08:00,2025-06-20T00:00:00+08:00,,-99,-99,陰,200.0,2.2
75.0,22.802525,120.216369,,1010.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C0V870,文安,,29.6,,2025-06-20T00:00:00+08:00,2025-06-20T00:00:00+08:00,,,,344.0,1.6
,23.739861,120.870126,,,,0.0,15.5,0.0,15.5,19.0,26.5,0.0,14.0,15.5,81I550,郡坑,,,,2025-06-20T00:00:00+08:00,,,,,,
83.0,22.902581,121.084058,,986.8,0.0,0.0,0.0,0.0,0.0,2.5,2.5,0.0,0.0,0.0,C0S930,延平,,24.9,,2025-06-20T00:00:00+08:00,2025-06-20T00:00:00+08:00,,,,229.0,2.7
80.0,24.4472,120.6428,2.6,-99.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CAE110,西濱S129K,-99.0,27.8,2025-06-20T00:00:00+08:00,2025-06-20T00:00:00+08:00,,-99,21-30,陰,120.0,1.2
78.0,24.241394,121.712472,,1009.9,0.0,0.0,0.0,0.0,0.0,0.0,11.5,0.0,0.0,0.0,C0TA50,和仁,,27.5,,2025-06-20T00:00:00+08:00,2025-06-20T00:00:00+08:00,,,,7.0,2.1
