humidity,lat,lon,peak_gust_speed,pressure,rain,rain_10min,rain_12hr,rain_1hr,rain_24hr,rain_2d,rain_3d,rain_3hr,rain_6hr,rain_now,stationId,stationName,sunshine_duration,temperature,timestamp_now,timestamp_rain,timestamp_weather,uv_index,visibility,weather,wind_dir,wind_speed
100.0,24.051142,120.909361,1.8,-99.0,,0.0,94.0,0.5,202.0,202.0,345.5,24.5,64.5,13.5,C2H9G0,百勝,-99.0,22.3,2025-07-31T02:00:00+08:00,2025-07-31T02:10:00+08:00,,-99,-99,陰有雨,0.0,0.2
,24.40135,120.837533,,,,0.0,4.0,0.5,14.5,14.5,20.5,2.0,4.0,1.5,C1E691,南湖,,,,2025-07-31T02:10:00+08:00,,,,,,
,22.457746,120.922713,,,,0.0,94.0,0.5,200.5,200.5,233.0,1.0,22.0,0.5,81S880,愛國埔分校,,,,2025-07-31T02:10:00+08:00,,,,,,
87.0,24.831989,120.914439,,994.0,0.0,0.0,0.0,0.0,0.0,0.0,28.5,0.0,0.0,0.0,C0D670,海天一線,,27.6,,2025-07-31T02:10:00+08:00,2025-07-31T02:00:00+08:00,,,,208.0,6.5
,25.133897,121.498913,,,,0.0,0.0,0.0,0.0,0.0,80.5,0.0,0.0,0.0,A1A9V0,北投國小,,,,2025-07-31T02:10:00+08:00,,,,,,
,25.029351,121.832514,,,,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,O1AH20,上林國小,,,,2025-07-31T02:10:00+08:00,,,,,,
,23.550319,120.505833,,,,0.0,27.5,0.5,140.5,153.0,189.5,1.0,19.0,1.0,C1M870,國三N285K,,,,2025-07-31T02:10:00+08:00,,,,,,
,25.168595,121.538915,,,,0.0,0.0,0.0,0.0,0.0,57.5,0.0,0.0,0.0,A1A9S0,湖田國小,,,,2025-07-31T02:10:00+08:00,,,,,,
81.0,24.951533,121.346294,,986.3,0.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,C0AD50,鶯歌,,30.5,,2025-07-31T02:10:00+08:00,2025-07-31T02:00:00+08:00,,,,0.0,0.0
99.0,24.310436,120.729725,,969.3,13.5,1.0,26.0,6.0,65.5,65.5,69.5,17.0,26.0,14.5,C0F9L0,后里,,25.3,,2025-07-31T02:10:00+08:00,2025-07-31T02:00:00+08:00,,,,186.0,0.5
100.0,22.168389,120.841225,,939.1,8.5,0.0,67.5,0.0,150.0,160.0,263.0,17.0,19.0,8.5,C0R840,牡丹池山,,24.5,,2025-07-31T02:10:00+08:00,2025-07-31T02:00:00+08:00,,,,255.0,7.6
88.0,24.648769,120.772436,,994.6,1.5,0.0,1.5,0.0,1.5,1.5,16.5,1.5,1.5,1.5,C0E910,海埔,,26.5,,2025-07-31T02:10:00+08:00,2025-07-31T02:00:00+08:00,,,,190.0,2.0
92.0,24.735922,121.81625,,993.2,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,C0UB20,壯圍,,27.6,,2025-07-31T02:10:00+08:00,2025-07-31T02:00:00+08:00,,,,278.0,1.2
92.0,22.972672,121.303986,,991.5,2.0,0.0,11.0,1.0,32.5,35.5,36.0,3.0,7.0,2.0,C0S810,東河,,24.1,,2025-07-31T02:10:00+08:00,2025-07-31T02:00:00+08:00,,,,67.0,1.1
,23.979067,120.867742,,,,1.5,138.0,6.0,250.0,250.0,299.5,31.0,86.5,21.0,C1I550,國六W023K,,,,2025-07-31T02:10:00+08:00,,,,,,
99.0,23.719183,120.442036,,992.8,3.0,2.5,6.5,5.0,20.0,52.5,59.5,5.5,6.5,5.5,C0K330,虎尾,,27.9,,2025-07-31T02:10:00+08:00,2025-07-31T02:00:00+08:00,,,,251.0,0.7
93.0,23.746114,121.453411,,983.4,4.5,0.0,4.5,2.0,10.5,10.5,12.5,4.5,4.5,4.5,C0Z160,鳳林,,23.8,,2025-07-31T02:10:00+08:00,2025-07-31T02:00:00+08:00,,,,172.0,1.0
85.0,24.870056,121.221389,,969.5,0.0,0.0,0.0,0.0,0.0,0.0,26.5,0.0,0.0,0.0,C0C670,龍潭,,25.3,,2025-07-31T02:10:00+08:00,2025-07-31T02:00:00+08:00,,,,203.0,1.1
-99.0,22.974361,121.156697,,-99.0,2.0,0.0,12.0,0.0,43.5,49.5,56.5,3.5,4.0,2.0,C0SA40,瑞和,,-99.0,,2025-07-31T02:10:00+08:00,2025-07-31T02:00:00+08:00,,,,-99.0,-99.0
99.0,23.493903,120.699253,,858.1,46.0,5.0,257.0,23.5,561.0,604.5,656.5,74.0,199.0,51.0,C0M530,奮起湖,,20.6,,2025-07-31T02:10:00+08:00,2025-07-31T02:00:00+08:00,,,,203.0,1.4
,22.888028,120.737917,,,,1.5,251.5,22.5,642.5,684.0,912.5,94.0,137.0,79.0,C1V780,多納林道,,,,2025-07-31T02:10:00+08:00,,,,,,
-99.0,24.388594,121.236339,,-99.0,-99.0,,,,,,,,,,C0F0A0,雪山圈谷A,,-99.0,,,2025-07-31T02:00:00+08:00,,,,-99.0,-99.0
-99.0,23.460833,120.375833,-99.0,-99.0,,0.0,6.5,0.0,34.5,39.0,122.5,0.0,2.0,-99.0,CAL030,國一N268K,-99.0,-99.0,2025-07-31T02:00:00+08:00,2025-07-31T02:10:00+08:00,,-99,-99,陰,-99.0,-99.0
80.0,24.908472,121.185333,5.5,-99.0,,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,82C160,茶改場,-99.0,27.0,2025-07-31T02:00:00+08:00,2025-07-31T02:10:00+08:00,,-99,-99,多雲,230.0,1.3
,23.926186,120.63801,,,,0.0,42.0,4.0,195.0,203.0,203.0,5.0,38.0,4.0,01H590,六分寮,,,,2025-07-31T02:10:00+08:00,,,,,,
89.0,24.980444,121.951214,,993.8,0.0,0.0,0.0,0.0,0.5,0.5,2.5,0.0,0.0,0.0,C0UA90,石城,,27.4,,2025-07-31T02:10:00+08:00,2025-07-31T02:00:00+08:00,,,,264.0,0.5
,24.597043,121.00036,,,,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,01E170,南庄(1),,,,2025-07-31T02:10:00+08:00,,,,,,
,23.263333,121.303056,,,,0.0,6.5,1.0,24.0,24.0,27.0,3.5,3.5,2.0,81T910,東里國中,,,,2025-07-31T02:10:00+08:00,,,,,,
88.0,22.336306,120.621722,,996.1,0.0,0.0,6.0,0.0,50.0,61.0,159.0,0.0,0.0,0.0,C0R940,加祿堂,,28.6,,2025-07-31T02:10:00+08:00,2025-07-31T02:00:00+08:00,,,,227.0,6.2
96.0,24.186117,121.316086,,720.9,7.5,0.0,10.5,5.5,28.0,29.0,48.5,7.5,9.5,7.5,C0T790,大禹嶺,,11.7,,2025-07-31T02:10:00+08:00,2025-07-31T02:00:00+08:00,,,,271.0,0.6
,24.798205,121.358193,,,,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,21C140,霞雲,,,,2025-07-31T02:10:00+08:00,,,,,,
,24.887277,121.421373,,,,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,01A210,大豹,,,,2025-07-31T02:10:00+08:00,,,,,,
88.0,24.388792,121.268675,,690.4,0.5,0.0,0.5,0.0,4.5,4.5,9.0,0.5,0.5,0.5,C0F9Z0,雪山東峰,,11.3,,2025-07-31T02:10:00+08:00,2025-07-31T02:00:00+08:00,,,,273.0,1.9
,22.419298,120.683098,,,,0.0,54.0,2.0,212.0,285.0,383.0,6.0,18.0,6.0,01R030,大漢山,,,,2025-07-31T02:10:00+08:00,,,,,,
94.0,24.0753,120.430481,5.7,-99.0,,0.0,1.0,1.0,15.0,44.0,44.0,1.0,1.0,1.0,C2G640,鹿港,-99.0,25.0,2025-07-31T02:00:00+08:00,2025-07-31T02:10:00+08:00,,-99,-99,陰,80.0,0.8
100.0,23.881325,120.90805,6.6,-99.0,,1.5,99.5,5.5,334.5,334.5,357.0,32.0,51.5,19.0,467650,日月潭,0.0,19.7,2025-07-31T02:00:00+08:00,2025-07-31T02:10:00+08:00,,0,<1,陰有雷雨,180.0,2.4
99.0,23.866003,120.452806,,993.4,-99.0,2.0,2.5,2.0,15.5,58.5,59.5,2.0,2.5,2.0,C0G830,埤頭,,26.3,,2025-07-31T02:10:00+08:00,2025-07-31T02:00:00+08:00,,,,154.0,1.8
86.0,24.699317,121.427133,2.6,-99.0,,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,CAC040,拉拉山,-99.0,19.8,2025-07-31T02:00:00+08:00,2025-07-31T02:10:00+08:00,,-99,-99,陰,170.0,1.2
,24.876212,121.562992,,,,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,01A440,大桶山,,,,2025-07-31T02:10:00+08:00,,,,,,
93.0,24.89583,121.1342,5.7,-99.0,,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,CAC010,國一S072K,-99.0,26.7,2025-07-31T02:00:00+08:00,2025-07-31T02:10:00+08:00,,-99,7-10,多雲,190.0,1.6
91.0,23.368928,121.382931,,897.7,5.0,0.0,6.5,1.5,15.0,15.0,15.5,6.5,6.5,5.0,C0Z290,赤柯山,,20.8,,2025-07-31T02:10:00+08:00,2025-07-31T02:00:00+08:00,,,,166.0,3.0
,25.03399,121.624705,,,,0.0,0.0,0.0,0.0,0.0,41.5,0.0,0.0,0.0,A1AC50,舊莊里,,,,2025-07-31T02:10:00+08:00,,,,,,
,25.017093,121.574405,,,,0.0,0.0,0.0,0.0,0.0,36.5,0.0,0.0,0.0,A1AC70,挹翠山莊,,,,2025-07-31T02:10:00+08:00,,,,,,
100.0,23.562643,120.665688,14.2,-99.0,,3.0,203.5,9.5,467.0,491.5,517.0,43.0,143.5,19.5,C2M960,外寮,-99.0,21.9,2025-07-31T02:00:00+08:00,2025-07-31T02:10:00+08:00,,-99,-99,陰有雷雨,250.0,6.7
100.0,22.609022,120.985328,,939.9,4.0,0.0,29.5,0.0,57.0,57.0,67.5,4.0,26.0,4.0,C0S690,太麻里,,22.7,,2025-07-31T02:10:00+08:00,2025-07-31T02:00:00+08:00,,,,250.0,0.4
,23.959722,120.686389,,,,0.0,107.0,9.0,225.0,225.0,225.0,22.0,102.5,14.0,81HA60,中興新村,,,,2025-07-31T02:10:00+08:00,,,,,,
99.0,23.911469,120.687331,,985.4,28.0,0.5,99.0,8.0,358.0,361.0,361.0,33.5,88.0,28.5,C0I460,南投,,24.4,,2025-07-31T02:10:00+08:00,2025-07-31T02:00:00+08:00,,,,279.0,0.8
,24.680903,121.748775,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,01U190,新北城,,,,2025-07-31T02:10:00+08:00,,,,,,
,24.742156,120.906944,,,,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,O1D580,內湖國小,,,,2025-07-31T02:10:00+08:00,,,,,,
,23.985549,120.892835,,,,0.0,119.0,2.0,228.0,228.0,305.0,29.0,81.0,16.0,01H680,北山(2),,,,2025-07-31T02:10:00+08:00,,,,,,
89.0,24.5958,120.7394,4.8,-99.0,,0.0,1.5,0.0,2.0,2.0,7.5,1.5,1.5,1.5,CAE100,西濱N107K,-99.0,26.3,2025-07-31T02:00:00+08:00,2025-07-31T02:10:00+08:00,,-99,<1,陰有霧,190.0,1.5
79.0,25.07639,121.4964,2.7,-99.0,,0.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,CAA020,國一S026K,-99.0,29.8,2025-07-31T02:00:00+08:00,2025-07-31T02:10:00+08:00,,-99,7-10,多雲,90.0,1.1
,22.590969,120.933236,,,,0.0,49.5,0.0,114.5,115.0,136.5,2.0,34.0,1.0,C1S820,金峰,,,,2025-07-31T02:10:00+08:00,,,,,,
,23.247932,120.985899,,,,0.0,70.0,10.0,152.0,153.0,163.0,34.0,48.0,25.0,01S470,向陽(2),,,,2025-07-31T02:10:00+08:00,,,,,,
100.0,23.988304,120.508092,11.9,-99.0,,0.0,35.0,19.5,45.0,59.0,59.0,28.0,32.5,21.5,CAG030,國一S207K,-99.0,24.3,2025-07-31T02:00:00+08:00,2025-07-31T02:10:00+08:00,,-99,3-6,陰有雨,110.0,5.9
,24.265689,121.001142,,,,2.0,4.5,3.0,53.5,54.0,107.5,3.5,4.0,3.0,C1F891,稍來,,,,2025-07-31T02:10:00+08:00,,,,,,
86.0,24.941803,121.902956,,993.6,0.0,0.0,0.0,0.0,0.5,0.5,8.0,0.0,0.0,0.0,C0UA80,大溪漁港,,28.1,,2025-07-31T02:10:00+08:00,2025-07-31T02:00:00+08:00,,,,240.0,0.6
,23.587551,120.40001,,,,0.0,8.0,0.0,21.0,28.0,114.0,1.0,3.0,1.0,01M010,溪口(3),,,,2025-07-31T02:10:00+08:00,,,,,,
97.0,24.266761,121.741031,,993.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C0T9D0,和中,,24.6,,2025-07-31T02:10:00+08:00,2025-07-31T02:00:00+08:00,,,,305.0,0.5
,23.325933,121.439636,,,,0.0,5.0,1.0,7.0,7.0,7.0,5.0,5.0,4.0,01S260,忠勇,,,,2025-07-31T02:10:00+08:00,,,,,,
,22.532409,120.954393,,,,0.0,115.0,1.0,190.0,190.0,213.0,1.0,37.0,1.0,O1S660,賓茂國小,,,,2025-07-31T02:10:00+08:00,,,,,,
99.0,23.590856,120.888864,1.9,-99.0,,1.0,80.0,20.0,155.0,156.0,175.5,50.5,70.0,26.0,U2HA30,臺大和社,-99.0,20.3,2025-07-31T02:00:00+08:00,2025-07-31T02:10:00+08:00,,-99,-99,陰有雷雨,0.0,0.0
,23.53,120.74,,,,1.5,301.0,36.0,576.0,594.5,634.5,97.0,231.0,59.0,81M800,來吉國小,,,,2025-07-31T02:10:00+08:00,,,,,,
,23.535556,120.708889,,,,1.0,328.5,27.0,643.0,666.0,699.5,89.5,247.5,60.5,81M680,太和村,,,,2025-07-31T02:10:00+08:00,,,,,,
,24.2775,121.263333,,,,0.0,3.0,1.0,18.0,18.0,25.5,2.0,2.0,2.0,81F970,松茂部落,,,,2025-07-31T02:10:00+08:00,,,,,,
100.0,22.954453,121.229922,,953.4,3.0,0.0,12.5,2.0,38.5,43.0,44.5,3.5,6.0,3.0,C0S950,七塊厝,,21.8,,2025-07-31T02:10:00+08:00,2025-07-31T02:00:00+08:00,,,,221.0,2.7
95.0,23.457656,120.460517,,992.8,0.0,0.0,11.5,0.0,77.5,82.5,217.0,0.0,9.0,0.0,C0M730,嘉義市東區,,28.1,,2025-07-31T02:10:00+08:00,2025-07-31T02:00:00+08:00,,,,247.0,1.9
,22.935472,120.309406,,,,0.0,0.5,0.5,1.5,1.5,95.0,0.5,0.5,0.5,C1N001,沙崙,,,,2025-07-31T02:10:00+08:00,,,,,,
,23.590386,120.744799,,,,0.0,234.0,0.0,460.0,474.5,504.0,68.0,202.0,18.5,81M020,豐山,,,,2025-07-31T02:10:00+08:00,,,,,,
93.0,22.857861,120.516667,7.0,-99.0,,0.5,9.0,1.0,52.0,63.5,236.5,5.0,6.5,2.0,72V140,旗南農改,-99.0,27.8,2025-07-31T02:00:00+08:00,2025-07-31T02:10:00+08:00,,-99,-99,陰,210.0,3.7
93.0,23.187875,120.0889,,995.4,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,C0N010,鯤鯓國小,,28.7,,2025-07-31T02:10:00+08:00,2025-07-31T02:00:00+08:00,,,,208.0,7.5
,24.191961,121.224339,,,,0.0,27.0,1.5,50.0,50.5,94.0,16.5,18.5,6.5,C1I430,翠華,,,,2025-07-31T02:10:00+08:00,,,,,,
74.0,24.791042,121.675047,,944.6,0.0,0.0,0.0,0.0,0.0,0.0,6.5,0.0,0.0,0.0,C0U870,大礁溪,,26.4,,2025-07-31T02:10:00+08:00,2025-07-31T02:00:00+08:00,,,,0.0,0.0
97.0,22.898792,120.51907,-99.0,-99.0,,0.0,14.5,2.0,73.5,76.5,254.0,5.0,7.0,5.0,C2V310,美濃,-99.0,27.1,2025-07-31T02:00:00+08:00,2025-07-31T02:10:00+08:00,,-99,-99,陰,250.0,1.1
92.0,25.00235,121.575728,,990.1,0.0,0.0,0.0,0.0,0.0,0.0,42.5,0.0,0.0,0.0,C0AC80,文山,,28.1,,2025-07-31T02:10:00+08:00,2025-07-31T02:00:00+08:00,,,,0.0,0.1
,23.814841,121.403464,,,,0.0,4.0,1.0,12.0,12.0,13.0,4.0,4.0,4.0,01T670,新東礦,,,,2025-07-31T02:10:00+08:00,,,,,,
91.0,23.419719,120.388894,,993.3,0.0,0.0,3.0,0.0,37.0,38.0,125.0,0.0,0.0,0.0,C0M690,水上,,28.4,,2025-07-31T02:10:00+08:00,2025-07-31T02:00:00+08:00,,,,12.0,4.2
,23.890575,121.459639,,,,0.5,4.5,2.0,11.5,12.0,12.0,4.5,4.5,4.5,C1Z140,荖溪,,,,2025-07-31T02:10:00+08:00,,,,,,
93.0,22.42565,120.49521,12.0,-99.0,,0.0,5.0,0.0,37.0,41.5,98.0,0.0,0.0,0.0,CAQ030,崎峰國小,-99.0,28.4,2025-07-31T02:00:00+08:00,2025-07-31T02:10:00+08:00,,-99,-99,陰,230.0,6.4
87.0,24.982361,121.471042,1.8,-99.0,,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,CAA050,國三S037K,-99.0,27.8,2025-07-31T02:00:00+08:00,2025-07-31T02:10:00+08:00,,-99,-99,多雲,140.0,0.9
98.0,23.468114,121.374069,,969.5,5.0,0.0,6.5,1.5,12.0,12.0,12.5,6.0,6.0,5.0,C0Z070,舞鶴,,22.6,,2025-07-31T02:10:00+08:00,2025-07-31T02:00:00+08:00,,,,190.0,1.2
99.0,24.037803,120.855072,,964.9,8.5,0.0,101.5,1.5,264.0,264.0,328.5,29.0,65.0,8.5,C0I420,國姓,,22.8,,2025-07-31T02:10:00+08:00,2025-07-31T02:00:00+08:00,,,,128.0,0.6
100.0,23.434056,120.727169,2.2,-99.0,,1.0,242.0,38.0,522.5,542.0,592.0,63.5,196.5,49.5,C2M940,日野賀,-99.0,19.2,2025-07-31T02:00:00+08:00,2025-07-31T02:10:00+08:00,,-99,-99,陰有雷雨,260.0,0.6
100.0,23.193217,120.315422,,994.5,0.0,0.0,4.5,0.0,30.0,36.0,82.0,0.0,0.0,0.0,C0X130,官田,,28.7,,2025-07-31T02:10:00+08:00,2025-07-31T02:00:00+08:00,,,,256.0,4.1
,24.494522,121.536435,,,,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,01U560,太平山(1),,,,2025-07-31T02:10:00+08:00,,,,,,
75.0,23.020333,121.323642,,986.9,1.5,0.0,6.0,0.0,23.5,25.5,26.0,2.0,5.0,1.5,C0SA30,都歷,,26.0,,2025-07-31T02:10:00+08:00,2025-07-31T02:00:00+08:00,,,,303.0,5.1
,23.525556,121.376111,,,,0.0,5.5,1.0,15.0,15.0,15.0,5.0,5.0,4.0,81T890,瑞北國小,,,,2025-07-31T02:10:00+08:00,,,,,,
,22.892785,120.404543,,,,0.0,7.0,3.0,21.0,22.0,129.0,6.0,6.0,6.0,01P280,古亭坑,,,,2025-07-31T02:10:00+08:00,,,,,,
99.0,24.42595,121.01347,,798.9,0.0,0.0,0.0,0.0,12.5,12.5,26.0,0.0,0.0,0.0,C0E940,雪見,,17.3,,2025-07-31T02:10:00+08:00,2025-07-31T02:00:00+08:00,,,,-99.0,-99.0
100.0,23.86008,120.6375,5.7,-99.0,,8.5,57.5,19.0,138.5,149.5,149.5,20.0,54.0,11.5,CAH030,茶改場竹圍站,-99.0,22.8,2025-07-31T02:00:00+08:00,2025-07-31T02:10:00+08:00,,-99,-99,陰有雷雨,130.0,2.5
91.0,23.076694,120.144861,8.0,-99.0,,0.0,0.0,0.0,0.5,31.5,40.0,0.0,0.0,0.0,C2O950,安南,-99.0,29.0,2025-07-31T02:00:00+08:00,2025-07-31T02:10:00+08:00,,-99,-99,陰,240.0,2.5
,24.935556,121.886944,,,,0.0,0.0,0.0,2.0,2.0,13.5,0.0,0.0,0.0,81U900,大溪國小,,,,2025-07-31T02:10:00+08:00,,,,,,
97.0,24.352825,121.308286,4.8,-99.0,,0.0,1.0,0.0,5.0,5.0,8.5,1.0,1.0,1.0,A0F010,武陵,-99.0,18.1,2025-07-31T02:00:00+08:00,2025-07-31T02:10:00+08:00,,-99,-99,陰,120.0,1.0
96.0,23.690928,120.303619,,994.6,2.0,0.0,3.0,2.0,6.0,31.5,57.5,2.0,2.5,2.0,C0K430,褒忠,,28.2,,2025-07-31T02:10:00+08:00,2025-07-31T02:00:00+08:00,,,,170.0,4.6
-99.0,23.600606,120.458397,,-99.0,-99.0,,,,,,,,,,C0M670,大林,,-99.0,,,2025-07-31T02:00:00+08:00,,,,-99.0,-99.0
93.0,22.246844,120.661086,,996.7,0.0,0.0,1.5,0.0,23.5,42.5,153.0,0.0,0.0,0.0,C0R700,枋山,,28.5,,2025-07-31T02:10:00+08:00,2025-07-31T02:00:00+08:00,,,,234.0,4.7
99.0,25.627975,122.079744,3.3,984.8,,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,466950,彭佳嶼,0.0,26.9,2025-07-31T02:00:00+08:00,2025-07-31T02:10:00+08:00,,0,7-10,晴有靄,310.0,2.5
96.0,24.183494,120.48713,,995.3,14.5,2.0,20.0,13.0,43.0,45.0,45.0,19.5,20.0,16.5,C0G950,防潮門,,24.6,,2025-07-31T02:10:00+08:00,2025-07-31T02:00:00+08:00,,,,145.0,6.1
,23.890642,120.485117,,,,0.0,3.0,0.5,30.5,74.5,74.5,0.5,2.5,0.5,C1G9D0,國一S218K,,,,2025-07-31T02:10:00+08:00,,,,,,
,25.038894,121.556406,,,,0.0,0.0,0.0,0.0,0.0,51.5,0.0,0.0,0.0,A1AA80,市政中心,,,,2025-07-31T02:10:00+08:00,,,,,,
86.0,25.164889,121.448906,1.7,993.8,,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,466900,淡水,0.0,27.9,2025-07-31T02:00:00+08:00,2025-07-31T02:10:00+08:00,,0,21-30,晴,0.0,0.1
,24.687014,120.960275,,,,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,01E240,珊珠湖,,,,2025-07-31T02:10:00+08:00,,,,,,
,23.819722,121.473333,,,,0.0,4.0,1.5,10.5,10.5,55.0,4.0,4.0,4.0,81T850,溪口國小,,,,2025-07-31T02:10:00+08:00,,,,,,
,23.905333,120.846983,,,,0.0,88.0,2.0,331.5,331.5,372.5,36.0,57.0,23.0,C1I220,樟湖,,,,2025-07-31T02:10:00+08:00,,,,,,
89.0,24.527806,120.770972,6.1,-99.0,,0.0,13.0,0.0,15.5,15.5,23.5,13.0,13.0,1.5,B2E890,新竹畜試,-99.0,26.2,2025-07-31T02:00:00+08:00,2025-07-31T02:10:00+08:00,,-99,-99,陰,170.0,2.8
100.0,23.0395,121.175017,,974.7,1.5,0.0,14.5,0.5,40.5,45.5,50.0,2.0,3.5,1.5,C0S890,關山,,23.0,,2025-07-31T02:10:00+08:00,2025-07-31T02:00:00+08:00,,,,240.0,0.8
