humidity,lat,lon,peak_gust_speed,pressure,rain,rain_10min,rain_12hr,rain_1hr,rain_24hr,rain_2d,rain_3d,rain_3hr,rain_6hr,rain_now,stationId,stationName,sunshine_duration,temperature,timestamp_now,timestamp_rain,timestamp_weather,uv_index,visibility,weather,wind_dir,wind_speed
,23.962025,120.845272,,,,0.0,36.0,0.5,42.5,42.5,46.5,16.5,36.0,36.5,C1I230,九份二山,,,,2025-06-13T13:00:00+08:00,,,,,,
100.0,23.171639,121.249378,,979.8,28.5,0.0,28.5,0.0,108.0,157.0,158.0,2.0,16.5,28.5,C0T9N0,富里,,25.8,,2025-06-13T13:00:00+08:00,2025-06-13T13:00:00+08:00,,,,228.0,2.0
94.0,23.86045,120.557964,4.2,-99.0,,0.5,40.5,1.0,41.5,41.5,45.5,12.0,39.5,40.5,C2G9A0,畜試所彰化,-99.0,25.6,2025-06-13T13:00:00+08:00,2025-06-13T13:00:00+08:00,,-99,-99,陰有雨,170.0,0.6
98.0,22.907694,121.130139,2.7,-99.0,,0.0,47.5,0.5,84.5,157.5,179.0,4.0,20.5,47.5,82S580,臺東茶改,-99.0,25.5,2025-06-13T13:00:00+08:00,2025-06-13T13:00:00+08:00,,-99,-99,陰,220.0,0.7
95.0,22.514781,120.506914,,1006.6,-99.0,0.0,104.0,0.0,135.0,135.5,139.0,0.0,23.5,122.5,C0R520,崁頂,,26.6,,2025-06-13T13:00:00+08:00,2025-06-13T13:00:00+08:00,,,,182.0,4.1
99.0,23.3215,121.339656,,991.6,12.5,0.0,12.0,0.0,133.5,180.0,186.0,1.5,7.5,12.5,C0Z061,玉里,,26.4,,2025-06-13T13:00:00+08:00,2025-06-13T13:00:00+08:00,,,,156.0,1.0
,22.809417,121.050528,,,,0.5,58.5,1.0,78.5,130.5,155.0,5.0,23.5,58.5,C1S860,利嘉,,,,2025-06-13T13:00:00+08:00,,,,,,
,22.855418,120.617155,,,,0.0,185.0,0.0,188.0,194.0,194.0,14.0,81.0,187.0,O1R450,新豐(1),,,,2025-06-13T13:00:00+08:00,,,,,,
83.0,25.079422,121.57545,,1004.4,2.5,0.0,2.5,0.0,8.5,15.5,15.5,1.0,1.0,2.5,C0A9F0,內湖,,30.1,,2025-06-13T13:00:00+08:00,2025-06-13T13:00:00+08:00,,,,0.0,0.0
,24.902389,121.649896,,,,0.0,4.5,0.5,16.0,28.5,28.5,1.5,1.5,5.5,L1A810,九芎根,,,,2025-06-13T13:00:00+08:00,,,,,,
,25.03399,121.624705,,,,0.0,2.5,0.0,8.0,16.0,16.0,0.5,0.5,2.5,A1AC50,舊莊里,,,,2025-06-13T13:00:00+08:00,,,,,,
100.0,24.15295,120.572117,3.2,-99.0,,0.0,39.0,2.0,40.0,40.0,40.0,29.5,38.5,39.0,C2F000,大肚,-99.0,23.2,2025-06-13T13:00:00+08:00,2025-06-13T13:00:00+08:00,,-99,-99,陰,170.0,0.4
89.0,24.1081,120.434576,12.9,-99.0,,0.0,24.0,2.0,24.0,24.0,24.0,19.0,22.5,24.0,CAG070,西濱S173K,-99.0,25.4,2025-06-13T13:00:00+08:00,2025-06-13T13:00:00+08:00,,-99,16-20,陰,180.0,5.3
,22.428117,120.629228,,,,2.5,172.0,12.0,190.5,192.5,195.0,30.0,56.0,175.0,C1R250,力里,,,,2025-06-13T13:00:00+08:00,,,,,,
,24.115569,121.605006,,,,0.0,6.0,0.5,101.0,128.0,128.5,2.5,3.0,22.5,C1Z110,三棧,,,,2025-06-13T13:00:00+08:00,,,,,,
,25.113593,121.569411,,,,0.0,3.0,0.5,11.0,23.5,23.5,1.0,1.0,3.5,A1AB80,雙溪,,,,2025-06-13T13:00:00+08:00,,,,,,
97.0,23.619744,120.140036,,1006.2,110.0,0.5,101.0,8.5,110.0,110.0,110.0,25.5,51.5,110.0,C0K600,箔子寮,,24.6,,2025-06-13T13:00:00+08:00,2025-06-13T13:00:00+08:00,,,,155.0,7.5
95.0,23.922303,120.320025,10.3,-99.0,,0.0,38.0,0.5,38.0,38.0,38.5,20.0,27.0,38.0,C2G870,芳苑,-99.0,25.0,2025-06-13T13:00:00+08:00,2025-06-13T13:00:00+08:00,,-99,-99,陰,180.0,3.2
,23.6906,120.851828,,,,0.0,36.0,0.0,43.0,43.0,60.0,14.0,30.0,36.0,01H780,內茅埔(2),,,,2025-06-13T13:00:00+08:00,,,,,,
,23.955381,120.416991,,,,0.0,38.0,0.0,38.0,38.0,38.0,26.0,37.0,38.0,01G240,萬興(2),,,,2025-06-13T13:00:00+08:00,,,,,,
,24.614906,121.637272,,,,0.0,10.0,0.0,31.0,47.0,47.0,0.0,0.0,12.0,01U790,清水,,,,2025-06-13T13:00:00+08:00,,,,,,
-99.0,22.648275,120.619247,10.1,-99.0,,0.0,189.5,10.5,195.0,204.0,231.0,25.0,60.5,194.0,C2R970,屏科大,-99.0,24.5,2025-06-13T13:00:00+08:00,2025-06-13T13:00:00+08:00,,-99,-99,陰,170.0,2.1
84.0,24.423753,118.240186,,1001.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C0W240,九宮,,29.3,,2025-06-13T13:00:00+08:00,2025-06-13T13:00:00+08:00,,,,176.0,3.7
92.0,22.730432,120.312516,10.1,1008.5,,2.5,169.5,3.5,192.0,192.0,195.0,15.5,96.0,180.0,467441,高雄,0.0,26.6,2025-06-13T13:00:00+08:00,2025-06-13T13:00:00+08:00,,3,3-6,陰有雨,200.0,1.8
88.0,23.746114,121.453411,,995.3,7.5,0.0,5.0,0.0,77.5,100.0,103.0,2.5,4.0,7.5,C0Z160,鳳林,,26.2,,2025-06-13T13:00:00+08:00,2025-06-13T13:00:00+08:00,,,,43.0,1.0
99.0,22.609022,120.985328,,951.0,64.0,1.0,63.5,2.0,73.0,104.0,139.5,2.5,15.5,64.0,C0S690,太麻里,,22.5,,2025-06-13T13:00:00+08:00,2025-06-13T13:00:00+08:00,,,,0.0,0.2
99.0,24.310436,120.729725,,979.8,27.0,0.0,27.0,2.0,28.0,28.0,28.0,23.0,27.0,27.0,C0F9L0,后里,,25.1,,2025-06-13T13:00:00+08:00,2025-06-13T13:00:00+08:00,,,,179.0,1.0
,24.221361,120.841069,,,,0.0,22.5,1.5,25.5,25.5,26.5,16.5,22.5,22.5,C1F911,新伯公,,,,2025-06-13T13:00:00+08:00,,,,,,
,22.975659,120.467014,,,,0.0,132.0,7.0,146.0,150.0,166.0,19.0,76.0,144.0,01P190,木柵,,,,2025-06-13T13:00:00+08:00,,,,,,
92.0,24.322458,120.936819,16.2,-99.0,,0.5,17.5,1.5,22.5,23.0,40.5,13.0,17.5,19.0,C2F990,摩天嶺,-99.0,21.1,2025-06-13T13:00:00+08:00,2025-06-13T13:00:00+08:00,,-99,-99,陰有雨,200.0,3.5
,22.725061,121.03782,,,,0.0,63.5,0.5,73.5,122.5,146.5,4.0,21.0,63.5,81S930,射馬干,,,,2025-06-13T13:00:00+08:00,,,,,,
,24.798205,121.358193,,,,0.0,2.0,0.5,11.0,14.0,19.5,1.5,1.5,3.0,21C140,霞雲,,,,2025-06-13T13:00:00+08:00,,,,,,
,23.805589,120.837618,,,,0.0,38.0,1.0,42.5,42.5,47.0,16.0,37.0,38.0,81H930,玉峰國小,,,,2025-06-13T13:00:00+08:00,,,,,,
91.0,24.989964,121.656972,2.9,-99.0,,0.0,2.5,0.5,10.5,17.0,17.0,1.0,1.0,2.5,CAAD70,國五S006K,-99.0,27.8,2025-06-13T13:00:00+08:00,2025-06-13T13:00:00+08:00,,-99,7-10,陰,330.0,0.5
95.0,23.234405,120.096125,,1005.4,98.0,0.0,98.0,1.5,98.0,98.0,98.0,28.5,54.0,98.0,C0N040,蘆竹溝,,26.3,,2025-06-13T13:00:00+08:00,2025-06-13T13:00:00+08:00,,,,208.0,12.5
,24.968892,121.595301,,,,0.0,6.0,0.5,11.5,18.0,18.0,1.0,1.0,6.0,A1AD60,貓空,,,,2025-06-13T13:00:00+08:00,,,,,,
,23.590386,120.744799,,,,0.0,63.0,1.0,71.5,72.5,102.0,21.5,55.5,63.0,81M020,豐山,,,,2025-06-13T13:00:00+08:00,,,,,,
,23.394239,121.356808,,,,0.0,11.0,0.0,195.5,232.5,235.0,1.5,7.0,11.0,C1T990,高寮,,,,2025-06-13T13:00:00+08:00,,,,,,
93.0,23.690928,120.303619,,1005.7,63.5,0.0,63.5,0.5,63.5,63.5,63.5,17.5,56.0,63.5,C0K430,褒忠,,24.8,,2025-06-13T13:00:00+08:00,2025-06-13T13:00:00+08:00,,,,39.0,7.0
92.0,22.99328,120.20492,17.1,1006.5,,0.0,95.5,1.0,101.0,101.5,102.0,28.5,54.5,99.0,467410,臺南,0.0,26.0,2025-06-13T13:00:00+08:00,2025-06-13T13:00:00+08:00,,3,11-15,陰,180.0,8.1
98.0,24.267064,121.000793,,780.6,56.5,1.0,49.0,6.5,66.0,71.5,73.0,27.5,47.5,56.5,C0FA60,鞍馬山工作站,,15.1,,2025-06-13T13:00:00+08:00,2025-06-13T13:00:00+08:00,,,,342.0,2.7
,24.600282,121.529309,,,,0.0,3.5,0.0,23.0,38.5,38.5,2.0,2.5,4.0,81U870,樂水分校,,,,2025-06-13T13:00:00+08:00,,,,,,
96.0,22.608483,120.570714,,1005.7,177.5,0.5,163.5,5.5,178.5,183.0,211.5,14.5,53.5,177.5,C0R960,內埔,,25.3,,2025-06-13T13:00:00+08:00,2025-06-13T13:00:00+08:00,,,,165.0,2.8
98.0,22.812222,120.314166,8.5,-99.0,,1.0,156.0,2.0,190.0,191.0,191.5,17.5,87.0,157.5,CAP020,國一S346K,-99.0,25.8,2025-06-13T13:00:00+08:00,2025-06-13T13:00:00+08:00,,-99,-99,陰有雨,150.0,3.1
100.0,23.336427,120.138033,,1005.7,102.0,1.0,102.0,6.0,102.0,102.0,102.0,29.0,76.0,102.0,C0M880,好美里,,24.6,,2025-06-13T13:00:00+08:00,2025-06-13T13:00:00+08:00,,,,169.0,6.6
-99.0,24.9944,119.449556,,-99.0,-99.0,,,,,,,,,,C0W160,烏坵,,-99.0,,,2025-06-13T13:00:00+08:00,,,,-99.0,-99.0
69.0,23.158558,121.400431,,1005.3,22.5,0.0,22.5,0.0,119.0,170.0,170.0,0.5,12.0,22.5,C0SB70,小港漁港,,29.2,,2025-06-13T13:00:00+08:00,2025-06-13T13:00:00+08:00,,,,204.0,5.4
,23.025684,120.337183,,,,0.0,93.0,1.0,95.0,96.0,117.0,13.0,49.0,95.0,01O710,虎頭埤,,,,2025-06-13T13:00:00+08:00,,,,,,
,23.537022,120.607797,,,,2.0,79.5,3.5,83.0,83.5,133.0,19.0,71.0,79.5,C1M480,獨立山,,,,2025-06-13T13:00:00+08:00,,,,,,
,24.333611,120.920278,,,,0.0,21.5,1.0,26.0,27.0,44.0,16.5,21.5,23.0,81F910,達觀國小,,,,2025-06-13T13:00:00+08:00,,,,,,
,24.356087,120.729316,,,,0.5,21.5,3.0,21.5,21.5,22.5,19.5,21.5,21.5,81E880,火炎山,,,,2025-06-13T13:00:00+08:00,,,,,,
,23.132568,121.122873,,,,0.0,34.0,0.0,63.0,104.0,107.0,6.0,20.0,34.0,01S440,新武(3),,,,2025-06-13T13:00:00+08:00,,,,,,
,24.986395,121.545303,,,,0.0,5.5,0.5,8.0,12.5,12.5,1.5,1.5,5.5,A1AB10,埤腹,,,,2025-06-13T13:00:00+08:00,,,,,,
100.0,23.676986,120.163433,2.0,-99.0,,0.0,112.0,5.0,127.0,127.0,127.0,19.5,44.0,127.0,E2K600,四湖植物園,-99.0,24.1,2025-06-13T13:00:00+08:00,2025-06-13T13:00:00+08:00,,-99,-99,陰,120.0,0.7
96.0,23.226933,120.256242,,1008.4,162.0,0.5,160.5,11.0,162.0,162.0,162.0,38.0,64.0,162.0,C0X060,下營,,24.7,,2025-06-13T13:00:00+08:00,2025-06-13T13:00:00+08:00,,,,163.0,4.9
,24.42585,121.749405,,,,0.0,8.0,0.0,37.0,69.0,70.0,2.0,2.0,10.0,01U450,樟林,,,,2025-06-13T13:00:00+08:00,,,,,,
97.0,24.413925,121.783247,,945.0,9.5,0.0,8.5,0.0,46.0,74.5,74.5,2.0,2.5,9.5,C0UA60,樟樹山,,23.5,,2025-06-13T13:00:00+08:00,2025-06-13T13:00:00+08:00,,,,321.0,1.0
,24.936785,121.713797,,,,0.0,3.0,0.5,23.5,45.5,45.5,1.0,1.0,3.0,L1A830,坪林,,,,2025-06-13T13:00:00+08:00,,,,,,
100.0,24.121322,121.273642,,706.6,16.5,0.0,13.5,0.5,43.5,65.5,70.0,7.0,12.0,16.5,C0H990,昆陽,,10.5,,2025-06-13T13:00:00+08:00,2025-06-13T13:00:00+08:00,,,,218.0,8.7
88.0,23.5239,121.390211,,995.1,-99.0,0.0,8.5,0.0,120.0,147.5,148.0,2.0,6.0,9.0,C0Z210,瑞穗,,26.9,,2025-06-13T13:00:00+08:00,2025-06-13T13:00:00+08:00,,,,164.0,1.3
90.0,22.709889,120.639944,,998.0,177.5,0.0,176.0,7.0,179.0,185.5,185.5,21.5,58.5,177.5,C0R150,三地門,,25.0,,2025-06-13T13:00:00+08:00,2025-06-13T13:00:00+08:00,,,,202.0,1.7
92.0,25.273672,121.6012,,991.2,6.5,0.0,6.0,0.5,20.5,31.5,31.5,1.0,1.0,6.5,C0AJ40,石門,,28.2,,2025-06-13T13:00:00+08:00,2025-06-13T13:00:00+08:00,,,,56.0,0.9
86.0,24.892936,121.324975,,991.5,2.5,0.5,2.0,1.0,11.5,15.5,32.5,1.5,1.5,2.5,C0C710,大溪永福,,28.5,,2025-06-13T13:00:00+08:00,2025-06-13T13:00:00+08:00,,,,0.0,0.0
-99.0,24.8284,121.40888,,913.0,4.5,0.0,3.0,1.0,11.0,16.5,16.5,2.5,2.5,4.5,C0C790,東眼山,,24.1,,2025-06-13T13:00:00+08:00,2025-06-13T13:00:00+08:00,,,,356.0,0.8
,23.311567,120.522264,,,,0.0,66.0,1.0,68.0,70.5,83.5,6.5,51.0,66.0,C1O870,大棟山,,,,2025-06-13T13:00:00+08:00,,,,,,
,22.892785,120.404543,,,,0.0,137.0,6.0,161.0,163.0,165.0,15.0,74.0,143.0,01P280,古亭坑,,,,2025-06-13T13:00:00+08:00,,,,,,
,23.644646,120.657625,,,,0.0,50.0,1.0,54.0,54.0,66.0,16.0,47.0,50.0,01H110,桶頭(2),,,,2025-06-13T13:00:00+08:00,,,,,,
90.0,23.851597,120.499083,,1002.7,-99.0,0.0,29.5,0.5,30.0,30.0,30.0,11.0,28.0,29.5,C0G720,溪州,,24.9,,2025-06-13T13:00:00+08:00,2025-06-13T13:00:00+08:00,,,,180.0,3.6
,24.488418,121.426136,,,,0.0,2.0,0.0,24.0,38.0,39.0,1.0,2.0,2.0,01U780,四季,,,,2025-06-13T13:00:00+08:00,,,,,,
99.0,24.612194,121.157167,1.0,-99.0,,0.0,4.5,2.0,12.5,15.0,22.5,4.5,4.5,4.5,72D080,五峰站,-99.0,21.9,2025-06-13T13:00:00+08:00,2025-06-13T13:00:00+08:00,,-99,-99,陰,350.0,0.3
,23.755254,120.612491,,,,0.0,30.0,1.0,31.0,31.0,31.0,6.0,26.0,30.0,01J930,林內(1),,,,2025-06-13T13:00:00+08:00,,,,,,
93.0,25.136097,121.426372,,941.0,1.0,0.0,1.0,0.0,10.0,17.5,17.5,0.0,0.0,1.0,C0AK30,硬漢嶺,,23.9,,2025-06-13T13:00:00+08:00,2025-06-13T13:00:00+08:00,,,,147.0,3.2
94.0,22.623325,120.275575,,1007.4,123.0,2.0,112.5,2.5,130.0,130.0,131.5,9.0,63.5,123.0,C0V690,鼓山,,26.0,,2025-06-13T13:00:00+08:00,2025-06-13T13:00:00+08:00,,,,200.0,5.2
93.0,24.03405,120.503869,,1005.9,40.5,0.0,40.5,1.5,40.5,40.5,41.0,29.5,40.5,40.5,C0G780,秀水,,26.1,,2025-06-13T13:00:00+08:00,2025-06-13T13:00:00+08:00,,,,162.0,3.6
99.0,22.857861,120.516667,8.1,-99.0,,,,,,,,,,-99.0,72V140,旗南農改,-99.0,24.7,2025-06-13T13:00:00+08:00,,,-99,-99,陰,150.0,3.6
90.0,25.627975,122.079744,14.6,996.2,,0.0,2.0,0.0,34.5,48.5,48.5,0.0,0.0,2.0,466950,彭佳嶼,1.5,27.5,2025-06-13T13:00:00+08:00,2025-06-13T13:00:00+08:00,,-99,21-30,陰,180.0,3.7
94.0,23.873803,120.581286,3.5,1003.5,,0.5,37.5,1.0,39.0,39.0,43.0,12.5,37.5,37.5,467270,田中,0.0,25.3,2025-06-13T13:00:00+08:00,2025-06-13T13:00:00+08:00,,3,16-20,陰有雨,170.0,1.4
90.0,23.366342,120.362306,,1004.7,129.5,0.0,129.5,7.0,130.0,130.0,130.0,27.0,69.0,129.5,C0X260,後壁,,25.1,,2025-06-13T13:00:00+08:00,2025-06-13T13:00:00+08:00,,,,160.0,6.4
,23.148617,120.418633,,,,0.5,87.0,2.5,88.0,89.0,136.5,12.0,55.0,87.5,C1O850,環湖,,,,2025-06-13T13:00:00+08:00,,,,,,
85.0,25.283128,121.519058,,1005.5,4.5,0.0,4.5,0.0,12.5,16.5,16.5,0.5,0.5,4.5,C0AI20,白沙灣,,29.3,,2025-06-13T13:00:00+08:00,2025-06-13T13:00:00+08:00,,,,262.0,0.8
,23.728722,120.712097,,,,0.0,51.5,1.0,56.0,56.5,61.0,17.5,48.5,51.5,C1I201,中心崙,,,,2025-06-13T13:00:00+08:00,,,,,,
,25.029351,121.832514,,,,0.0,2.0,0.0,43.0,66.0,66.0,0.0,0.0,6.0,O1AH20,上林國小,,,,2025-06-13T13:00:00+08:00,,,,,,
92.0,24.734764,121.781922,3.7,-99.0,,0.0,2.5,0.5,18.5,54.5,54.5,1.5,1.5,3.0,CAUB40,國五S041K,-99.0,26.6,2025-06-13T13:00:00+08:00,2025-06-13T13:00:00+08:00,,-99,-99,陰,10.0,1.5
-99.0,24.109231,121.326456,,-99.0,-99.0,,,,,,,,,,C0I540,奇萊稜線A,,-99.0,,,2025-06-13T13:00:00+08:00,,,,-99.0,-99.0
100.0,24.015678,120.6213,,996.5,37.0,0.0,37.0,0.5,41.5,41.5,41.5,23.0,36.5,37.0,C0G620,芬園,,24.7,,2025-06-13T13:00:00+08:00,2025-06-13T13:00:00+08:00,,,,0.0,0.1
,22.748999,120.728297,,,,0.0,148.0,17.0,150.0,160.0,160.0,26.0,54.0,148.0,O1S690,神山,,,,2025-06-13T13:00:00+08:00,,,,,,
91.0,23.94835,120.479122,,1004.4,40.0,0.0,40.0,1.0,40.0,40.0,40.0,20.5,39.5,40.0,C0G660,溪湖,,25.7,,2025-06-13T13:00:00+08:00,2025-06-13T13:00:00+08:00,,,,170.0,0.4
-99.0,24.093078,120.861578,1.5,-99.0,,0.0,33.5,0.5,43.0,43.0,43.0,15.0,33.5,34.0,C2H9D0,三隻寮,-99.0,22.7,2025-06-13T13:00:00+08:00,2025-06-13T13:00:00+08:00,,-99,-99,陰,290.0,0.5
,25.048418,121.773797,,,,0.0,3.0,0.0,30.0,54.0,54.0,2.0,2.0,4.0,NUP460,平溪旅遊,,,,2025-06-13T13:00:00+08:00,,,,,,
99.0,23.866003,120.452806,,1004.4,-99.0,0.0,39.5,1.0,39.5,39.5,39.5,18.5,38.5,39.5,C0G830,埤頭,,25.3,,2025-06-13T13:00:00+08:00,2025-06-13T13:00:00+08:00,,,,179.0,3.2
89.0,24.87667,121.0467,8.6,-99.0,,0.0,0.5,0.0,3.0,3.5,3.5,0.5,0.5,0.5,CAD030,國一S082K,-99.0,26.2,2025-06-13T13:00:00+08:00,2025-06-13T13:00:00+08:00,,-99,-99,陰,220.0,3.9
,22.203384,120.751358,,,,0.5,104.5,8.5,115.0,118.0,145.5,11.5,20.5,106.5,81R650,丹路國小,,,,2025-06-13T13:00:00+08:00,,,,,,
,25.092496,121.51671,,,,0.0,2.5,0.0,6.0,14.0,14.0,1.0,1.0,2.5,A1A9W0,陽明高中,,,,2025-06-13T13:00:00+08:00,,,,,,
,23.972525,120.678996,,,,0.0,29.0,0.0,29.0,29.0,32.0,11.0,27.0,29.0,01H630,草屯(4),,,,2025-06-13T13:00:00+08:00,,,,,,
99.0,23.89525,121.549833,,1004.7,-99.0,0.0,3.0,0.0,60.5,76.5,76.5,1.5,2.5,8.0,C0Z100,東華,,26.7,,2025-06-13T13:00:00+08:00,2025-06-13T13:00:00+08:00,,,,0.0,0.0
,24.203483,121.018644,,,,0.0,25.5,1.5,33.0,35.0,35.5,13.5,25.5,28.0,C1F871,上谷關,,,,2025-06-13T13:00:00+08:00,,,,,,
85.0,25.112694,121.239825,,1005.0,1.0,0.0,0.5,0.0,7.0,8.5,8.5,0.0,0.0,1.0,C0C720,竹圍,,27.7,,2025-06-13T13:00:00+08:00,2025-06-13T13:00:00+08:00,,,,229.0,4.0
99.0,23.112883,120.297219,,1008.6,98.0,0.0,97.0,5.0,99.5,99.5,120.0,31.5,61.5,98.0,C0O900,善化,,25.1,,2025-06-13T13:00:00+08:00,2025-06-13T13:00:00+08:00,,,,180.0,7.1
91.0,24.302863,121.731144,,907.6,22.0,0.0,14.5,0.0,77.5,131.5,90.0,1.0,1.5,22.0,C0TA40,秀林,,21.9,,2025-06-13T13:00:00+08:00,2025-06-13T13:00:00+08:00,,,,99.0,1.0
85.0,25.066739,121.628153,4.2,-99.0,,0.0,2.0,0.5,8.0,15.5,15.5,1.0,1.0,2.5,CAA010,國一N013K,-99.0,28.7,2025-06-13T13:00:00+08:00,2025-06-13T13:00:00+08:00,,-99,-99,陰,-99.0,1.3
99.0,22.587569,120.993375,,1005.9,84.5,1.0,83.5,2.5,93.5,126.0,161.5,3.5,23.0,84.5,C0S960,香蘭,,25.7,,2025-06-13T13:00:00+08:00,2025-06-13T13:00:00+08:00,,,,223.0,2.7
95.0,24.5958,120.7394,8.1,-99.0,,0.0,4.0,2.0,11.5,11.5,11.5,3.5,4.0,4.0,CAE100,西濱N107K,-99.0,25.2,2025-06-13T13:00:00+08:00,2025-06-13T13:00:00+08:00,,-99,11-15,陰,210.0,2.3
83.0,25.07639,121.4964,5.2,-99.0,,0.0,1.0,0.0,4.5,11.5,11.5,0.5,0.5,1.0,CAA020,國一S026K,-99.0,28.8,2025-06-13T13:00:00+08:00,2025-06-13T13:00:00+08:00,,-99,7-10,陰,70.0,1.3
94.0,24.489681,120.790853,,990.1,9.5,1.0,9.5,2.0,11.5,11.5,11.5,9.5,9.5,9.5,C0E780,銅鑼,,25.1,,2025-06-13T13:00:00+08:00,2025-06-13T13:00:00+08:00,,,,214.0,1.7
