humidity,lat,lon,peak_gust_speed,pressure,rain,rain_10min,rain_12hr,rain_1hr,rain_24hr,rain_2d,rain_3d,rain_3hr,rain_6hr,rain_now,stationId,stationName,sunshine_duration,temperature,timestamp_now,timestamp_rain,timestamp_weather,uv_index,visibility,weather,wind_dir,wind_speed
99.0,23.689722,120.851117,1.4,-99.0,,0.0,67.5,0.0,224.0,347.5,369.5,4.5,17.0,170.5,U2HA40,臺大內茅埔,-99.0,22.0,2025-07-31T22:00:00+08:00,2025-07-31T22:00:00+08:00,,-99,-99,陰,0.0,0.0
93.0,24.823239,121.730383,,959.5,1.5,0.0,1.5,0.0,1.5,1.5,7.5,0.0,0.0,1.5,C0UB00,淡大蘭陽校園,,24.8,,2025-07-31T22:00:00+08:00,2025-07-31T22:00:00+08:00,,,,277.0,1.4
,22.598647,120.960944,,,,0.0,13.0,0.5,30.5,95.5,107.0,4.5,8.5,24.0,81S920,金峰鄉公所,,,,2025-07-31T22:00:00+08:00,,,,,,
,24.42364,120.869835,,,,0.0,1.0,0.0,28.0,36.0,37.0,0.0,0.0,24.0,01E270,大湖(1),,,,2025-07-31T22:00:00+08:00,,,,,,
,24.959713,121.53208,,,,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,81AH40,精忠,,,,2025-07-31T22:00:00+08:00,,,,,,
81.0,25.129036,121.923372,,993.8,-99.0,0.0,12.5,0.0,12.5,12.5,14.5,0.0,0.0,12.5,C0A950,鼻頭角,,28.9,,2025-07-31T22:00:00+08:00,2025-07-31T22:00:00+08:00,,,,161.0,2.2
83.0,24.831989,120.914439,,998.6,0.0,0.0,0.0,0.0,0.0,0.0,28.5,0.0,0.0,0.0,C0D670,海天一線,,28.9,,2025-07-31T22:00:00+08:00,2025-07-31T22:00:00+08:00,,,,204.0,6.4
,22.525964,120.676125,,,,0.0,30.0,0.0,91.5,391.0,490.0,8.0,15.5,89.0,88R460,來義,,,,2025-07-31T22:00:00+08:00,,,,,,
100.0,22.660269,120.494027,2.8,-99.0,,0.0,10.5,0.0,31.0,78.0,164.5,8.5,8.5,29.0,C2R170,屏東,-99.0,25.6,2025-07-31T22:00:00+08:00,2025-07-31T22:00:00+08:00,,-99,-99,陰,130.0,0.9
86.0,24.082025,121.608944,,996.4,12.0,0.0,0.0,0.0,12.0,12.0,14.0,0.0,0.0,12.0,C0TA20,加灣,,25.5,,2025-07-31T22:00:00+08:00,2025-07-31T22:00:00+08:00,,,,273.0,0.9
99.0,24.711158,121.116933,,977.1,-99.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,C0D540,橫山,,25.3,,2025-07-31T22:00:00+08:00,2025-07-31T22:00:00+08:00,,,,0.0,0.0
,24.641389,121.278611,,,,0.0,0.0,0.0,0.0,0.0,8.5,0.0,0.0,0.0,81D670,田埔分校,,,,2025-07-31T22:00:00+08:00,,,,,,
90.0,24.375492,120.749184,5.5,-99.0,,0.5,3.0,0.5,84.0,114.5,115.0,0.5,0.5,81.5,CAE050,國一S152K,-99.0,24.0,2025-07-31T22:00:00+08:00,2025-07-31T22:00:00+08:00,,-99,>30,陰有雨,200.0,1.2
84.0,24.870678,120.977211,,986.1,-99.0,0.0,0.0,0.0,0.0,0.0,32.5,0.0,0.0,0.0,C0D590,新豐,,27.9,,2025-07-31T22:00:00+08:00,2025-07-31T22:00:00+08:00,,,,226.0,2.9
,23.644646,120.657625,,,,0.0,110.0,0.0,165.0,363.0,363.0,41.0,46.0,144.0,01H110,桶頭(2),,,,2025-07-31T22:00:00+08:00,,,,,,
70.0,25.091966,121.192505,8.6,-99.0,,0.0,0.0,0.0,0.0,0.0,34.5,0.0,0.0,0.0,CAC060,西濱S032K,-99.0,29.8,2025-07-31T22:00:00+08:00,2025-07-31T22:00:00+08:00,,-99,16-20,多雲,160.0,5.4
92.0,25.00194,121.5975,3.4,-99.0,,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,CAA090,國三甲005K,-99.0,27.5,2025-07-31T22:00:00+08:00,2025-07-31T22:00:00+08:00,,-99,>30,晴,100.0,1.6
94.0,24.139256,120.5215,14.5,-99.0,,0.0,16.5,1.0,119.0,159.5,160.5,3.0,15.0,114.0,CAG040,國三N191K,-99.0,24.8,2025-07-31T22:00:00+08:00,2025-07-31T22:00:00+08:00,,-99,-99,陰,120.0,4.8
79.0,24.648769,120.772436,,999.3,3.0,0.0,1.0,0.0,3.0,3.0,18.0,0.0,0.0,3.0,C0E910,海埔,,28.3,,2025-07-31T22:00:00+08:00,2025-07-31T22:00:00+08:00,,,,197.0,4.8
94.0,24.5362,121.1108,,852.3,5.0,0.0,0.0,0.0,5.0,5.0,8.0,0.0,0.0,5.0,C0D760,大坪苗圃,,19.5,,2025-07-31T22:00:00+08:00,2025-07-31T22:00:00+08:00,,,,223.0,0.3
,24.984393,121.577502,,,,0.0,0.0,0.0,0.0,0.0,35.5,0.0,0.0,0.0,A1AB00,北政國中,,,,2025-07-31T22:00:00+08:00,,,,,,
89.0,22.614594,120.26468,7.7,-99.0,,0.0,0.0,0.0,4.0,12.5,86.5,0.0,0.0,4.0,CAP070,高雄燈塔,-99.0,28.3,2025-07-31T22:00:00+08:00,2025-07-31T22:00:00+08:00,,-99,-99,陰,230.0,3.1
81.0,24.527806,120.770972,11.4,-99.0,,0.0,0.0,0.0,54.0,56.5,64.5,0.0,0.0,42.5,B2E890,新竹畜試,-99.0,27.4,2025-07-31T22:00:00+08:00,2025-07-31T22:00:00+08:00,,-99,-99,陰,190.0,4.9
85.0,24.791042,121.675047,,949.2,0.0,0.0,0.0,0.0,0.0,0.0,6.5,0.0,0.0,0.0,C0U870,大礁溪,,26.2,,2025-07-31T22:00:00+08:00,2025-07-31T22:00:00+08:00,,,,0.0,0.1
,23.173397,120.594092,,,,0.0,131.0,2.0,270.0,560.0,710.0,2.0,17.5,254.0,C1O880,關山,,,,2025-07-31T22:00:00+08:00,,,,,,
,23.590386,120.744799,,,,0.0,136.5,0.0,350.0,680.0,709.5,19.0,32.0,224.0,81M020,豐山,,,,2025-07-31T22:00:00+08:00,,,,,,
,24.080775,120.962997,,,,0.0,32.5,1.5,172.5,270.0,433.0,2.0,14.0,159.5,C1H900,清流,,,,2025-07-31T22:00:00+08:00,,,,,,
87.0,25.965197,119.980686,,997.6,0.0,0.0,0.0,0.0,0.0,0.0,5.5,0.0,0.0,0.0,C0W110,東莒,,28.8,,2025-07-31T22:00:00+08:00,2025-07-31T22:00:00+08:00,,,,189.0,7.7
99.0,24.669039,121.832561,0.0,-99.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,B2U990,宜蘭畜試,-99.0,27.3,2025-07-31T22:00:00+08:00,2025-07-31T22:00:00+08:00,,-99,-99,晴,0.0,0.0
,25.038894,121.556406,,,,0.0,0.0,0.0,0.0,0.0,51.5,0.0,0.0,0.0,A1AA80,市政中心,,,,2025-07-31T22:00:00+08:00,,,,,,
,23.037536,121.301007,,,,0.0,11.0,1.0,20.0,47.0,48.0,4.0,7.0,17.0,01S870,北源,,,,2025-07-31T22:00:00+08:00,,,,,,
86.0,22.701083,120.347722,,998.9,2.0,0.0,1.0,0.0,2.0,2.5,50.0,0.0,0.5,2.0,C0V680,仁武,,29.6,,2025-07-31T22:00:00+08:00,2025-07-31T22:00:00+08:00,,,,212.0,2.4
91.0,24.49773,121.568625,,794.7,5.5,0.0,0.0,0.0,5.5,5.5,6.0,0.0,0.0,5.5,C0UB80,翠峰林道6K,,15.9,,2025-07-31T22:00:00+08:00,2025-07-31T22:00:00+08:00,,,,324.0,0.4
87.0,24.505486,121.525656,,803.0,5.0,0.0,0.0,0.0,5.0,5.0,5.0,0.0,0.0,5.0,C0U710,太平山,,17.9,,2025-07-31T22:00:00+08:00,2025-07-31T22:00:00+08:00,,,,0.0,0.1
76.0,25.109508,121.469681,,999.9,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,C0A980,社子,,30.9,,2025-07-31T22:00:00+08:00,2025-07-31T22:00:00+08:00,,,,0.0,0.0
90.0,23.230347,120.182167,,999.9,0.0,0.0,0.0,0.0,0.0,0.5,8.0,0.0,0.0,0.0,C0X220,學甲,,28.4,,2025-07-31T22:00:00+08:00,2025-07-31T22:00:00+08:00,,,,0.0,0.0
94.0,23.097486,121.373428,4.6,995.5,,0.0,10.0,0.0,20.5,40.0,40.5,1.5,5.5,16.5,467610,成功,0.1,24.7,2025-07-31T22:00:00+08:00,2025-07-31T22:00:00+08:00,,0,>30,陰,340.0,3.1
,24.986395,121.545303,,,,0.0,0.0,0.0,0.0,0.0,48.5,0.0,0.0,0.0,A1AB10,埤腹,,,,2025-07-31T22:00:00+08:00,,,,,,
,22.982777,120.57,,,,0.0,100.5,0.0,171.0,305.5,509.5,0.0,19.5,168.5,81V920,新庄,,,,2025-07-31T22:00:00+08:00,,,,,,
91.0,23.975222,121.563889,2.8,-99.0,,0.0,1.0,0.0,10.5,11.5,17.0,0.0,1.0,10.5,72T250,花蓮農改,-99.0,25.2,2025-07-31T22:00:00+08:00,2025-07-31T22:00:00+08:00,,-99,-99,陰,240.0,1.0
88.0,23.623426,120.172646,8.8,-99.0,,0.0,0.0,0.0,0.5,4.5,25.5,0.0,0.0,0.5,CAJ040,西濱S241K,-99.0,29.0,2025-07-31T22:00:00+08:00,2025-07-31T22:00:00+08:00,,-99,16-20,陰,180.0,4.3
68.0,24.977661,121.256375,,984.7,0.0,0.0,0.0,0.0,0.0,0.0,81.5,0.0,0.0,0.0,C0C700,中壢,,29.7,,2025-07-31T22:00:00+08:00,2025-07-31T22:00:00+08:00,,,,265.0,2.1
,23.890642,120.485117,,,,0.0,28.0,0.0,46.0,120.0,120.0,1.0,2.0,46.0,C1G9D0,國一S218K,,,,2025-07-31T22:00:00+08:00,,,,,,
93.0,23.897647,120.5862,,996.6,130.5,0.0,93.0,0.5,131.0,217.5,218.5,25.0,46.5,130.5,C0G860,社頭,,26.6,,2025-07-31T22:00:00+08:00,2025-07-31T22:00:00+08:00,,,,119.0,1.9
91.0,25.283128,121.519058,,998.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,C0AI20,白沙灣,,28.1,,2025-07-31T22:00:00+08:00,2025-07-31T22:00:00+08:00,,,,170.0,1.4
91.0,23.118847,120.360833,,998.3,16.5,0.0,7.5,0.0,19.0,46.5,88.5,0.0,1.0,16.5,C0O860,大內,,27.6,,2025-07-31T22:00:00+08:00,2025-07-31T22:00:00+08:00,,,,153.0,1.4
,23.199503,121.027,,,,0.0,23.0,4.0,75.5,134.0,147.5,4.5,7.5,66.0,C1S670,摩天,,,,2025-07-31T22:00:00+08:00,,,,,,
98.0,24.405478,120.749819,12.6,-99.0,,0.0,1.0,0.0,55.0,85.5,89.5,0.0,0.0,47.0,C2E880,三義,-99.0,22.8,2025-07-31T22:00:00+08:00,2025-07-31T22:00:00+08:00,,-99,-99,陰,150.0,5.5
,24.102039,120.879897,,,,0.0,33.5,2.5,317.0,482.5,635.5,3.0,14.0,289.5,C1H920,長豐,,,,2025-07-31T22:00:00+08:00,,,,,,
96.0,22.893178,120.401947,,995.4,63.0,0.0,33.0,0.0,63.5,77.0,178.5,0.0,11.5,63.0,C0V370,古亭坑,,26.6,,2025-07-31T22:00:00+08:00,2025-07-31T22:00:00+08:00,,,,144.0,0.3
80.0,24.633725,121.793697,,997.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C0U910,冬山,,28.9,,2025-07-31T22:00:00+08:00,2025-07-31T22:00:00+08:00,,,,229.0,1.2
,22.910218,120.716048,,,,0.0,154.0,11.0,262.0,725.0,958.0,33.0,88.0,250.0,O1V550,多納(1),,,,2025-07-31T22:00:00+08:00,,,,,,
95.0,25.036003,121.864242,,995.2,-99.0,0.0,5.5,0.0,5.5,5.5,13.5,0.0,0.0,5.5,C0A890,雙溪,,27.3,,2025-07-31T22:00:00+08:00,2025-07-31T22:00:00+08:00,,,,0.0,0.0
,22.112611,120.756597,,,,0.0,5.5,0.0,54.5,95.5,284.5,3.0,3.5,54.5,C1R290,石門山,,,,2025-07-31T22:00:00+08:00,,,,,,
99.0,23.27125,121.188272,,931.7,25.5,0.0,19.5,1.0,26.0,45.5,46.5,2.0,6.5,25.5,C0Z320,清水林道,,21.4,,2025-07-31T22:00:00+08:00,2025-07-31T22:00:00+08:00,,,,299.0,0.5
99.0,22.991703,120.645722,3.3,-99.0,,0.0,126.0,11.0,290.0,604.0,767.0,25.0,50.0,278.0,E2P980,六龜林試,-99.0,23.3,2025-07-31T22:00:00+08:00,2025-07-31T22:00:00+08:00,,-99,-99,陰,300.0,0.5
100.0,24.129842,120.858925,4.9,-99.0,,0.5,55.5,3.0,290.5,433.0,559.0,3.5,14.0,264.0,C2FB60,頭櫃山,-99.0,19.8,2025-07-31T22:00:00+08:00,2025-07-31T22:00:00+08:00,,-99,-99,陰有雨,130.0,2.7
,22.876332,120.327203,,,,0.0,12.0,0.0,29.0,34.0,132.0,1.0,10.0,29.0,01P500,阿蓮(2),,,,2025-07-31T22:00:00+08:00,,,,,,
83.0,25.11575,121.492,1.0,-99.0,,0.0,0.0,0.0,0.0,0.0,25.5,0.0,0.0,0.0,G2AI50,台農院關渡站,-99.0,28.0,2025-07-31T22:00:00+08:00,2025-07-31T22:00:00+08:00,,-99,-99,晴,-99.0,0.3
98.0,24.42595,121.01347,,802.3,-99.0,0.0,7.5,0.0,23.5,36.0,49.5,0.0,0.0,23.5,C0E940,雪見,,17.0,,2025-07-31T22:00:00+08:00,2025-07-31T22:00:00+08:00,,,,-99.0,-99.0
,24.526914,120.830806,,,,0.0,0.0,0.0,29.5,33.0,37.5,0.0,0.0,25.5,C1E770,公館,,,,2025-07-31T22:00:00+08:00,,,,,,
,25.133486,121.469331,,,,0.0,0.0,0.0,0.0,0.0,86.0,0.0,0.0,0.0,C1AC50,關渡,,,,2025-07-31T22:00:00+08:00,,,,,,
93.0,23.492864,120.290611,,1000.3,4.0,0.0,2.0,0.0,4.0,10.5,51.5,0.0,0.0,4.0,C0M740,六腳,,27.9,,2025-07-31T22:00:00+08:00,2025-07-31T22:00:00+08:00,,,,176.0,3.0
88.0,22.622742,120.330669,,999.0,14.0,0.0,0.0,0.0,14.0,31.0,106.5,0.0,0.0,14.0,C0V710,苓雅,,29.3,,2025-07-31T22:00:00+08:00,2025-07-31T22:00:00+08:00,,,,220.0,2.3
,23.240357,120.696723,,,,0.0,289.0,18.0,589.0,1145.0,1189.0,53.0,115.0,488.0,O1V520,民權,,,,2025-07-31T22:00:00+08:00,,,,,,
90.0,24.092464,120.701378,,994.1,370.5,0.0,87.5,12.5,464.0,622.5,624.0,20.5,65.0,370.5,C0F9N0,大里,,26.7,,2025-07-31T22:00:00+08:00,2025-07-31T22:00:00+08:00,,,,113.0,0.9
81.0,25.072181,121.380839,,969.4,0.0,0.0,0.0,0.0,0.0,0.0,46.5,0.0,0.0,0.0,C0AH50,林口,,30.2,,2025-07-31T22:00:00+08:00,2025-07-31T22:00:00+08:00,,,,307.0,1.2
,23.986803,121.076117,,,,0.5,20.5,0.5,86.0,183.0,238.5,1.0,6.5,84.5,C1I330,楓樹林,,,,2025-07-31T22:00:00+08:00,,,,,,
,23.493119,121.338806,,,,0.0,13.0,0.5,21.5,33.0,35.0,0.5,6.0,20.0,C1Z030,紅葉,,,,2025-07-31T22:00:00+08:00,,,,,,
89.0,24.193628,120.570311,11.4,-99.0,,0.0,9.5,2.0,140.5,161.5,171.0,2.5,4.0,136.5,CAF980,國三N183K,-99.0,24.5,2025-07-31T22:00:00+08:00,2025-07-31T22:00:00+08:00,,-99,7-10,陰,130.0,5.8
,23.754486,120.883956,,,,0.0,62.0,0.5,268.5,500.5,534.0,4.0,19.5,185.5,C1I310,西巒,,,,2025-07-31T22:00:00+08:00,,,,,,
,24.171842,121.571269,,,,0.0,2.0,0.0,20.0,20.0,24.5,0.0,0.0,20.0,C1T830,布洛灣,,,,2025-07-31T22:00:00+08:00,,,,,,
,23.290374,120.496384,,,,0.0,98.0,0.0,110.0,220.0,300.0,5.0,12.0,107.0,01O200,北寮,,,,2025-07-31T22:00:00+08:00,,,,,,
90.0,24.251494,120.589683,12.1,-99.0,,0.0,8.5,2.0,137.0,176.0,176.5,2.0,3.0,133.5,CAF960,國三S175K,-99.0,24.6,2025-07-31T22:00:00+08:00,2025-07-31T22:00:00+08:00,,-99,7-10,陰,120.0,6.0
98.0,23.96824,120.32586,7.7,-99.0,,0.0,8.5,0.0,8.5,3.5,-99.0,7.0,8.5,8.5,CAG100,王功漁港,-99.0,26.4,2025-07-31T22:00:00+08:00,2025-07-31T22:00:00+08:00,,-99,-99,陰,140.0,4.0
96.0,24.527819,121.519031,,853.9,3.0,0.0,0.0,0.0,3.0,3.0,3.0,0.0,0.0,3.0,C0UA30,白嶺,,20.1,,2025-07-31T22:00:00+08:00,2025-07-31T22:00:00+08:00,,,,216.0,0.8
93.0,23.368928,121.382931,,900.5,25.0,0.0,13.5,0.0,26.5,35.0,35.5,0.0,5.5,25.0,C0Z290,赤柯山,,21.0,,2025-07-31T22:00:00+08:00,2025-07-31T22:00:00+08:00,,,,139.0,1.6
,24.469909,120.968785,,,,0.0,0.0,0.0,8.0,21.0,34.0,0.0,0.0,8.0,01E030,橫龍山,,,,2025-07-31T22:00:00+08:00,,,,,,
95.0,23.978875,121.139639,1.2,-99.0,,0.5,19.0,0.5,69.5,121.0,154.5,1.0,7.0,68.5,42HA10,萬大發電廠,-99.0,20.0,2025-07-31T22:00:00+08:00,2025-07-31T22:00:00+08:00,,-99,-99,陰有雨,240.0,0.4
79.0,23.047062,121.343223,,997.3,13.5,0.0,9.0,0.0,15.0,31.5,32.0,2.0,5.0,13.5,C0SB50,叭嗡嗡,,27.0,,2025-07-31T22:00:00+08:00,2025-07-31T22:00:00+08:00,,,,329.0,1.6
86.0,23.3052,120.14891,6.3,-99.0,,0.0,1.0,0.0,1.0,4.0,4.5,0.0,0.0,1.0,CAN110,西濱S280K,-99.0,28.8,2025-07-31T22:00:00+08:00,2025-07-31T22:00:00+08:00,,-99,11-15,陰,190.0,2.8
,24.935556,121.886944,,,,0.0,0.0,0.0,0.0,2.0,13.5,0.0,0.0,0.0,81U900,大溪國小,,,,2025-07-31T22:00:00+08:00,,,,,,
,23.870853,121.508081,,,,0.0,1.0,0.0,11.5,17.0,18.0,0.5,1.0,11.5,C1Z120,壽豐,,,,2025-07-31T22:00:00+08:00,,,,,,
92.0,23.125608,120.203108,,1000.8,1.5,0.0,1.5,0.0,1.5,38.0,46.5,0.0,0.0,1.5,C0X140,西港,,29.4,,2025-07-31T22:00:00+08:00,2025-07-31T22:00:00+08:00,,,,190.0,1.4
90.0,22.608483,120.570714,,998.6,42.0,0.0,36.5,0.0,44.0,169.0,246.5,2.0,17.0,42.0,C0R960,內埔,,27.0,,2025-07-31T22:00:00+08:00,2025-07-31T22:00:00+08:00,,,,129.0,2.0
92.0,23.737734,120.256132,7.1,-99.0,,0.0,0.5,0.0,0.5,13.5,14.0,0.0,0.5,0.5,CAJ030,西濱N222K,-99.0,28.1,2025-07-31T22:00:00+08:00,2025-07-31T22:00:00+08:00,,-99,11-15,陰,180.0,3.9
-99.0,23.740011,119.604189,-99.0,-99.0,,,,,,,,,,-99.0,A0W080,吉貝,-99.0,-99.0,2025-07-31T22:00:00+08:00,,,-99,-99,陰,-99.0,-99.0
95.0,23.267772,120.125481,,1001.5,8.5,0.0,0.5,0.0,8.5,9.0,11.5,0.0,0.0,8.5,C0X290,北門,,28.5,,2025-07-31T22:00:00+08:00,2025-07-31T22:00:00+08:00,,,,213.0,4.1
81.0,24.84444,121.0214,7.4,-99.0,,0.0,0.0,0.0,0.0,0.0,33.5,0.0,0.0,0.0,CAD040,國一S088K,-99.0,29.7,2025-07-31T22:00:00+08:00,2025-07-31T22:00:00+08:00,,-99,>30,多雲,190.0,2.0
92.0,24.183494,120.48713,,999.9,72.5,0.0,1.5,0.0,75.5,101.0,101.0,0.0,1.0,72.5,C0G950,防潮門,,25.8,,2025-07-31T22:00:00+08:00,2025-07-31T22:00:00+08:00,,,,148.0,5.0
81.0,24.555361,121.802628,,913.7,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,C0UA50,西帽山,,24.1,,2025-07-31T22:00:00+08:00,2025-07-31T22:00:00+08:00,,,,152.0,1.7
-99.0,23.600606,120.458397,,-99.0,-99.0,,,,,,,,,,C0M670,大林,,-99.0,,,2025-07-31T22:00:00+08:00,,,,-99.0,-99.0
,25.021931,121.516401,,,,0.0,0.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,01A410,中正橋,,,,2025-07-31T22:00:00+08:00,,,,,,
100.0,23.299075,120.664767,,955.8,372.0,0.0,228.5,3.5,423.0,928.5,984.5,51.0,83.0,372.0,C0M800,茶山,,22.7,,2025-07-31T22:00:00+08:00,2025-07-31T22:00:00+08:00,,,,90.0,0.6
,23.819214,121.432069,,,,0.0,6.0,0.0,16.0,23.0,26.0,0.0,6.0,16.0,01T560,西林,,,,2025-07-31T22:00:00+08:00,,,,,,
96.0,23.86045,120.557964,4.0,-99.0,,0.0,90.5,0.5,150.5,220.0,220.5,23.0,29.5,150.5,C2G9A0,畜試所彰化,-99.0,25.5,2025-07-31T22:00:00+08:00,2025-07-31T22:00:00+08:00,,-99,-99,陰,160.0,0.9
85.0,23.152831,120.230558,7.0,-99.0,,0.0,4.5,0.0,4.5,39.5,56.0,0.0,0.0,4.5,CAN020,國一S306K,-99.0,28.3,2025-07-31T22:00:00+08:00,2025-07-31T22:00:00+08:00,,-99,7-10,陰,180.0,3.1
,23.6906,120.851828,,,,0.0,70.0,0.0,230.0,357.0,379.0,5.0,18.0,175.0,01H780,內茅埔(2),,,,2025-07-31T22:00:00+08:00,,,,,,
,23.525556,121.376111,,,,0.0,7.5,0.0,15.5,25.5,25.5,0.0,5.0,14.5,81T890,瑞北國小,,,,2025-07-31T22:00:00+08:00,,,,,,
77.0,24.735006,121.025192,,987.6,-99.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,C0D580,寶山,,28.0,,2025-07-31T22:00:00+08:00,2025-07-31T22:00:00+08:00,,,,0.0,0.0
91.0,23.386047,120.477331,,994.9,77.5,0.0,46.5,0.0,78.5,144.0,210.0,0.0,15.5,77.5,C0X300,鹿寮,,27.0,,2025-07-31T22:00:00+08:00,2025-07-31T22:00:00+08:00,,,,227.0,1.0
,25.133897,121.498913,,,,0.0,0.0,0.0,0.0,0.0,80.5,0.0,0.0,0.0,A1A9V0,北投國小,,,,2025-07-31T22:00:00+08:00,,,,,,
