humidity,lat,lon,peak_gust_speed,pressure,rain,rain_10min,rain_12hr,rain_1hr,rain_24hr,rain_2d,rain_3d,rain_3hr,rain_6hr,rain_now,stationId,stationName,sunshine_duration,temperature,timestamp_now,timestamp_rain,timestamp_weather,uv_index,visibility,weather,wind_dir,wind_speed
90.0,22.739558,120.530778,,1001.2,1.0,0.0,1.0,0.0,1.0,1.0,1.5,1.0,1.0,0.0,C0R160,鹽埔,,27.3,,2025-06-12T00:10:00+08:00,2025-06-12T00:00:00+08:00,,,,213.0,1.4
,23.403797,121.459474,,,,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,01S270,樟原(1),,,,2025-06-12T00:10:00+08:00,,,,,,
,23.122139,121.262389,,,,0.0,6.5,5.5,7.0,7.0,11.5,5.5,5.5,0.0,C1S850,豐南,,,,2025-06-12T00:10:00+08:00,,,,,,
63.0,25.066881,121.658778,,1001.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C0AH00,汐止,,30.1,,2025-06-12T00:10:00+08:00,2025-06-12T00:00:00+08:00,,,,117.0,2.3
,25.030298,121.490307,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A1AB20,雙園,,,,2025-06-12T00:10:00+08:00,,,,,,
-99.0,23.492864,120.290611,,-99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C0M740,六腳,,-99.0,,2025-06-12T00:10:00+08:00,2025-06-12T00:00:00+08:00,,,,-99.0,-99.0
85.0,22.761616,120.233925,,1006.2,2.5,0.0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,0.0,C0V860,南寮,,28.0,,2025-06-12T00:10:00+08:00,2025-06-12T00:00:00+08:00,,,,168.0,1.9
93.0,23.0757,120.363253,,1000.5,26.0,0.0,26.0,0.0,26.0,26.0,26.0,0.0,0.0,0.0,C0X180,山上,,26.8,,2025-06-12T00:10:00+08:00,2025-06-12T00:00:00+08:00,,,,53.0,1.0
91.0,23.86045,120.557964,2.4,-99.0,,0.0,4.0,0.0,4.0,4.0,4.0,0.0,4.0,4.0,C2G9A0,畜試所彰化,-99.0,26.1,2025-06-12T00:00:00+08:00,2025-06-12T00:10:00+08:00,,-99,-99,晴,140.0,0.6
99.0,22.568,120.528,3.4,-99.0,,0.0,5.5,0.0,5.5,5.5,5.5,4.0,4.5,5.5,CAQ020,國三S415K,-99.0,26.3,2025-06-12T00:00:00+08:00,2025-06-12T00:10:00+08:00,,-99,7-10,陰有靄,320.0,2.2
,24.265689,121.001142,,,,0.0,1.0,0.0,1.0,1.0,16.5,0.0,1.0,0.0,C1F891,稍來,,,,2025-06-12T00:10:00+08:00,,,,,,
84.0,23.930925,121.595153,,1007.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,C0Z150,吉安光華,,26.8,,2025-06-12T00:10:00+08:00,2025-06-12T00:00:00+08:00,,,,96.0,1.1
,25.031696,121.521906,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A1A9Z0,中正國中,,,,2025-06-12T00:10:00+08:00,,,,,,
93.0,24.375492,120.749184,2.5,-99.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CAE050,國一S152K,-99.0,26.0,2025-06-12T00:00:00+08:00,2025-06-12T00:10:00+08:00,,-99,1.9,晴有靄,180.0,0.8
,23.628333,120.870556,,,,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,81H990,羅娜國小,,,,2025-06-12T00:10:00+08:00,,,,,,
,25.00865,121.638017,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C1A750,石碇服務區,,,,2025-06-12T00:10:00+08:00,,,,,,
,24.680365,121.246763,,,,0.0,2.0,0.0,2.0,2.0,2.5,0.0,0.0,0.0,81D640,錦屏國小,,,,2025-06-12T00:10:00+08:00,,,,,,
,25.134398,121.476914,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A1A9U0,桃源國中,,,,2025-06-12T00:10:00+08:00,,,,,,
,23.972525,120.678996,,,,0.0,3.0,0.0,3.0,3.0,3.0,0.0,3.0,0.0,01H630,草屯(4),,,,2025-06-12T00:10:00+08:00,,,,,,
92.0,24.308519,120.614471,2.6,-99.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CAF060,國三S168K,-99.0,26.5,2025-06-12T00:00:00+08:00,2025-06-12T00:10:00+08:00,,-99,7-10,晴有靄,280.0,1.1
70.0,25.037822,121.564597,,997.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C0AC70,信義,,30.1,,2025-06-12T00:10:00+08:00,2025-06-12T00:00:00+08:00,,,,86.0,2.1
88.0,25.084275,121.265767,,1003.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C0C620,蘆竹,,28.1,,2025-06-12T00:10:00+08:00,2025-06-12T00:00:00+08:00,,,,156.0,0.8
-99.0,24.64733,121.4293,,880.9,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,C0C800,四稜,,20.6,,2025-06-12T00:10:00+08:00,2025-06-12T00:00:00+08:00,,,,94.0,0.8
90.0,23.455047,120.331439,,1005.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C0M680,太保,,27.2,,2025-06-12T00:10:00+08:00,2025-06-12T00:00:00+08:00,,,,165.0,1.1
,23.769503,121.498653,,,,0.0,5.0,0.0,5.0,5.0,6.0,0.0,0.5,0.0,C1T920,中興,,,,2025-06-12T00:10:00+08:00,,,,,,
,24.109397,121.205211,,,,0.0,3.5,0.0,3.5,3.5,6.0,0.0,3.5,0.0,C1H000,翠峰,,,,2025-06-12T00:10:00+08:00,,,,,,
,24.892584,121.745694,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,L1A800,碧湖,,,,2025-06-12T00:10:00+08:00,,,,,,
,25.029293,121.582905,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A1AG40,四獸山,,,,2025-06-12T00:10:00+08:00,,,,,,
,23.475173,120.620189,,,,0.0,16.0,0.0,16.0,16.0,16.0,0.0,0.0,0.0,01L390,大湖山,,,,2025-06-12T00:10:00+08:00,,,,,,
96.0,24.678347,121.208558,,948.9,4.5,0.0,4.5,0.0,4.5,4.5,5.0,0.0,0.0,0.0,C0D360,梅花,,21.7,,2025-06-12T00:10:00+08:00,2025-06-12T00:00:00+08:00,,,,0.0,0.0
93.0,23.453994,120.749517,,903.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,C0M820,達邦,,21.6,,2025-06-12T00:10:00+08:00,2025-06-12T00:00:00+08:00,,,,96.0,0.4
,25.059541,121.820556,,,,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,01AF90,三貂嶺,,,,2025-06-12T00:10:00+08:00,,,,,,
,22.368323,120.663618,,,,0.0,9.0,0.0,11.0,11.0,11.0,9.0,9.0,0.0,01R040,士文,,,,2025-06-12T00:10:00+08:00,,,,,,
,24.825,121.288611,,,,0.0,16.0,0.0,16.0,16.0,16.0,0.0,0.0,0.0,81C700,大艽芎古道,,,,2025-06-12T00:10:00+08:00,,,,,,
,23.374926,120.562406,,,,0.0,23.0,0.0,23.0,23.0,23.0,0.0,0.5,0.0,81M820,澐水溫泉,,,,2025-06-12T00:10:00+08:00,,,,,,
97.0,23.797131,121.542514,,981.7,8.0,0.0,8.0,0.0,8.0,8.0,8.0,0.0,0.5,0.0,C0T9F0,水璉,,25.1,,2025-06-12T00:10:00+08:00,2025-06-12T00:00:00+08:00,,,,0.0,0.0
98.0,24.179597,121.495639,,953.3,13.0,0.0,13.0,0.0,13.0,13.0,13.0,0.0,9.0,0.0,C0T820,天祥,,22.4,,2025-06-12T00:10:00+08:00,2025-06-12T00:00:00+08:00,,,,0.0,0.0
,22.87794,121.226881,,,,0.0,21.5,4.0,22.5,22.5,63.5,21.5,21.5,0.0,C1SA70,都蘭,,,,2025-06-12T00:10:00+08:00,,,,,,
,23.291597,120.463822,,,,0.0,5.0,0.0,5.0,5.0,5.0,0.0,0.0,0.0,C1X040,東原,,,,2025-06-12T00:10:00+08:00,,,,,,
76.0,25.095742,121.7403,,998.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C0B060,暖暖,,29.3,,2025-06-12T00:10:00+08:00,2025-06-12T00:00:00+08:00,,,,119.0,3.5
93.0,23.972169,120.952425,,958.9,0.0,0.0,0.0,0.0,0.0,0.0,23.5,0.0,0.0,0.0,C0H890,埔里,,25.0,,2025-06-12T00:10:00+08:00,2025-06-12T00:00:00+08:00,,,,236.0,0.4
100.0,24.797294,121.190033,2.1,-99.0,,0.0,8.0,0.0,8.0,8.0,8.0,0.0,0.0,8.0,CAD710,國三N077K,-99.0,23.8,2025-06-12T00:00:00+08:00,2025-06-12T00:10:00+08:00,,-99,3-6,晴有靄,220.0,0.5
91.0,23.222403,120.806089,,928.6,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,C0V210,復興,,24.1,,2025-06-12T00:10:00+08:00,2025-06-12T00:00:00+08:00,,,,0.0,0.0
98.0,26.169467,119.923158,16.6,998.3,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-990.0,467990,馬祖,1.7,23.3,2025-06-12T00:00:00+08:00,2025-06-12T00:10:00+08:00,,0,3-6,陰有雨,30.0,7.0
,24.728728,121.226523,,,,0.0,24.0,0.0,24.0,24.0,24.0,0.0,0.0,0.0,81D630,尖石國小,,,,2025-06-12T00:10:00+08:00,,,,,,
70.0,25.166678,121.706994,,1006.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C0B040,大武崙,,30.0,,2025-06-12T00:10:00+08:00,2025-06-12T00:00:00+08:00,,,,67.0,2.1
89.0,24.276061,120.777644,,970.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C0F0B0,石岡,,27.6,,2025-06-12T00:10:00+08:00,2025-06-12T00:00:00+08:00,,,,199.0,0.8
84.0,24.179494,120.641275,,994.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C0F9T0,西屯,,28.5,,2025-06-12T00:10:00+08:00,2025-06-12T00:00:00+08:00,,,,205.0,1.2
100.0,24.89583,121.1342,3.5,-99.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CAC010,國一S072K,-99.0,26.3,2025-06-12T00:00:00+08:00,2025-06-12T00:10:00+08:00,,-99,7-10,晴有靄,270.0,1.1
,24.393125,121.347214,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C1U920,思源,,,,2025-06-12T00:10:00+08:00,,,,,,
86.0,25.055192,121.925264,,1006.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C0AJ90,澳底,,28.6,,2025-06-12T00:10:00+08:00,2025-06-12T00:00:00+08:00,,,,167.0,5.7
96.0,23.150194,121.070025,,925.7,4.5,2.5,7.0,3.0,7.0,7.0,7.0,3.0,3.5,2.5,C0S660,下馬,,21.3,,2025-06-12T00:10:00+08:00,2025-06-12T00:00:00+08:00,,,,134.0,1.4
97.0,22.660269,120.494027,1.2,-99.0,,0.0,2.0,0.0,2.0,2.0,10.0,0.5,0.5,2.0,C2R170,屏東,-99.0,26.8,2025-06-12T00:00:00+08:00,2025-06-12T00:10:00+08:00,,-99,-99,陰,330.0,0.1
,24.705412,121.183143,,,,0.0,0.5,0.0,0.5,0.5,0.5,0.0,0.0,0.0,81D650,內灣國小,,,,2025-06-12T00:10:00+08:00,,,,,,
76.0,25.273672,121.6012,,990.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C0AJ40,石門,,27.8,,2025-06-12T00:10:00+08:00,2025-06-12T00:00:00+08:00,,,,105.0,4.1
75.0,25.002703,121.628328,,997.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C0AH80,深坑,,29.7,,2025-06-12T00:10:00+08:00,2025-06-12T00:00:00+08:00,,,,80.0,2.7
100.0,24.143442,121.272547,,681.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,C0H9C0,合歡山頂,,8.4,,2025-06-12T00:10:00+08:00,2025-06-12T00:00:00+08:00,,,,123.0,8.2
95.0,23.660694,121.424964,,996.7,0.5,0.0,0.5,0.0,0.5,0.5,3.5,0.0,0.5,0.0,C0T960,光復,,25.7,,2025-06-12T00:10:00+08:00,2025-06-12T00:00:00+08:00,,,,152.0,0.3
84.0,23.911108,120.846556,6.4,-99.0,,0.0,12.0,0.0,12.5,12.5,15.0,0.0,9.5,12.5,C2H9E0,國姓南港,-99.0,21.9,2025-06-12T00:00:00+08:00,2025-06-12T00:10:00+08:00,,-99,-99,晴,260.0,2.7
96.0,24.87667,121.0467,4.7,-99.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CAD030,國一S082K,-99.0,26.3,2025-06-12T00:00:00+08:00,2025-06-12T00:10:00+08:00,,-99,-99,晴,150.0,2.5
81.0,24.74435,121.722472,,1005.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C0U990,員山,,28.7,,2025-06-12T00:10:00+08:00,2025-06-12T00:00:00+08:00,,,,45.0,1.3
87.0,23.310694,120.316681,,1004.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C0X250,新營,,27.9,,2025-06-12T00:10:00+08:00,2025-06-12T00:00:00+08:00,,,,0.0,0.0
,23.5175,120.593333,,,,0.0,12.5,0.0,12.5,12.5,18.5,0.0,0.5,0.0,81M780,文峰遊客中心,,,,2025-06-12T00:10:00+08:00,,,,,,
98.0,24.471892,120.704622,,1002.2,0.5,0.0,0.5,0.0,0.5,0.5,0.5,0.0,0.5,0.0,C0E590,通霄,,26.7,,2025-06-12T00:10:00+08:00,2025-06-12T00:00:00+08:00,,,,215.0,0.7
91.0,23.434628,120.239019,,1006.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C0M650,朴子,,27.5,,2025-06-12T00:10:00+08:00,2025-06-12T00:00:00+08:00,,,,159.0,0.7
,24.981089,121.749275,,,,0.0,8.0,0.0,8.0,8.0,8.0,0.0,1.0,0.0,01A200,火燒寮,,,,2025-06-12T00:10:00+08:00,,,,,,
84.0,24.527819,121.519031,,859.8,0.0,0.0,0.0,0.0,0.0,0.0,8.5,0.0,0.0,0.0,C0UA30,白嶺,,20.1,,2025-06-12T00:10:00+08:00,2025-06-12T00:00:00+08:00,,,,146.0,0.8
74.0,24.1512,121.201772,3.2,-99.0,,0.0,1.5,0.0,1.5,1.5,4.5,0.0,1.5,1.5,C2H9L0,馬烈霸,-99.0,17.8,2025-06-12T00:00:00+08:00,2025-06-12T00:10:00+08:00,,-99,-99,多雲,40.0,1.8
99.0,23.455167,121.495028,,1000.2,1.0,0.0,1.0,0.0,1.0,1.0,3.5,0.0,1.0,0.0,C0T9M0,靜浦,,25.9,,2025-06-12T00:10:00+08:00,2025-06-12T00:00:00+08:00,,,,305.0,1.3
95.0,23.338017,120.683331,,945.0,8.0,0.0,8.0,0.0,8.0,8.0,8.0,0.0,0.5,0.0,C0M860,新美,,23.7,,2025-06-12T00:10:00+08:00,2025-06-12T00:00:00+08:00,,,,0.0,0.2
,24.907093,121.580097,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,L1A790,翡翠,,,,2025-06-12T00:10:00+08:00,,,,,,
,23.224869,121.412806,,,,0.0,0.0,0.0,0.0,0.0,6.5,0.0,0.0,0.0,81S910,膽曼,,,,2025-06-12T00:10:00+08:00,,,,,,
,24.572486,120.734842,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C1E601,南勢,,,,2025-06-12T00:10:00+08:00,,,,,,
,24.719164,121.28372,,,,0.0,3.0,0.0,3.0,3.0,4.0,0.0,0.0,0.0,01D190,鳥嘴山,,,,2025-06-12T00:10:00+08:00,,,,,,
67.0,24.033311,121.181808,,847.6,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,C0I010,廬山,,21.0,,2025-06-12T00:10:00+08:00,2025-06-12T00:00:00+08:00,,,,144.0,0.6
93.0,24.708978,120.888897,,1002.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C0E420,竹南,,29.2,,2025-06-12T00:10:00+08:00,2025-06-12T00:00:00+08:00,,,,0.0,0.0
92.0,23.837053,120.701447,,987.7,0.5,0.0,0.5,0.0,0.5,0.5,0.5,0.0,0.0,0.0,C0I410,名間,,25.2,,2025-06-12T00:10:00+08:00,2025-06-12T00:00:00+08:00,,,,164.0,1.5
78.0,25.182586,121.529731,13.5,-99.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,466910,鞍部,9.7,23.7,2025-06-12T00:00:00+08:00,2025-06-12T00:10:00+08:00,,0,>30,晴,200.0,5.0
99.0,23.345667,121.213164,,921.5,7.0,0.0,7.0,0.0,7.0,7.0,9.0,0.0,0.5,0.0,C0Z050,佳心,,21.7,,2025-06-12T00:10:00+08:00,2025-06-12T00:00:00+08:00,,,,0.0,0.0
86.0,23.953536,120.833183,5.5,-99.0,,0.0,4.0,0.0,4.0,4.0,4.5,0.0,2.5,4.0,C2H9S0,龍南,-99.0,22.3,2025-06-12T00:00:00+08:00,2025-06-12T00:10:00+08:00,,-99,-99,晴,220.0,2.1
,24.329422,121.739594,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01U230,大濁水,,,,2025-06-12T00:10:00+08:00,,,,,,
,23.668178,120.887417,,,,0.0,3.5,0.0,3.5,3.5,3.5,0.0,0.0,0.0,C1I290,豐丘,,,,2025-06-12T00:10:00+08:00,,,,,,
,23.784838,120.86372,,,,0.0,36.0,0.0,36.0,36.0,36.5,0.0,3.0,0.0,81H970,永興國小,,,,2025-06-12T00:10:00+08:00,,,,,,
,24.677573,121.208601,,,,0.0,3.0,0.0,3.0,3.0,4.0,0.0,0.0,0.0,01D180,梅花,,,,2025-06-12T00:10:00+08:00,,,,,,
-99.0,23.416666,120.355,2.6,-99.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CAL040,國一N273K,-99.0,26.5,2025-06-12T00:00:00+08:00,2025-06-12T00:10:00+08:00,,-99,-99,陰,150.0,1.3
-99.0,24.26867,121.03062,,-99.0,-99.0,,,,,,,,,,C0FA70,大雪山埡口,,-99.0,,,2025-06-12T00:00:00+08:00,,,,-99.0,-99.0
,25.010105,121.387637,,,,0.0,3.0,0.0,3.0,3.0,4.0,0.0,0.0,0.0,01C570,龍壽社區,,,,2025-06-12T00:10:00+08:00,,,,,,
95.0,24.849664,121.150789,,981.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C0D480,打鐵坑,,24.0,,2025-06-12T00:10:00+08:00,2025-06-12T00:00:00+08:00,,,,0.0,0.0
92.0,24.542003,121.513453,,914.5,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,C0UB70,太平山中間站,,22.0,,2025-06-12T00:10:00+08:00,2025-06-12T00:00:00+08:00,,,,277.0,0.6
,22.877254,121.057045,,,,0.0,18.0,6.0,18.0,18.0,19.0,7.0,7.0,0.0,01S570,上里,,,,2025-06-12T00:10:00+08:00,,,,,,
,24.292326,120.910107,,,,0.0,6.0,0.0,6.0,6.0,8.0,0.0,0.0,0.0,O1F390,雙崎(2),,,,2025-06-12T00:10:00+08:00,,,,,,
68.0,25.133314,121.740475,8.8,1004.7,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,466940,基隆,10.7,30.4,2025-06-12T00:00:00+08:00,2025-06-12T00:10:00+08:00,,0,>30,晴,140.0,3.8
,25.105298,121.474712,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A1AB30,中洲,,,,2025-06-12T00:10:00+08:00,,,,,,
79.0,22.701083,120.347722,,1002.8,0.5,0.0,0.5,0.0,0.5,0.5,0.5,0.5,0.5,0.0,C0V680,仁武,,29.0,,2025-06-12T00:10:00+08:00,2025-06-12T00:00:00+08:00,,,,196.0,0.9
,24.156667,120.756667,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81F890,坪廓分校,,,,2025-06-12T00:10:00+08:00,,,,,,
,23.330882,120.506972,,,,0.0,29.0,0.0,29.0,29.0,29.0,0.0,0.0,0.0,01O070,關子嶺(2),,,,2025-06-12T00:10:00+08:00,,,,,,
68.0,24.699317,121.427133,10.1,-99.0,,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,CAC040,拉拉山,-99.0,21.0,2025-06-12T00:00:00+08:00,2025-06-12T00:10:00+08:00,,-99,-99,晴,170.0,4.7
89.0,22.205403,120.887614,,983.8,49.5,0.0,24.5,0.0,49.5,49.5,68.0,23.5,24.5,0.0,C0R720,旭海,,24.5,,2025-06-12T00:10:00+08:00,2025-06-12T00:00:00+08:00,,,,18.0,5.3
92.0,24.273503,120.947617,2.1,-99.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,C2FA00,烏石坑,-99.0,20.7,2025-06-12T00:00:00+08:00,2025-06-12T00:10:00+08:00,,-99,-99,晴,100.0,0.6
94.0,24.853233,121.830797,,1008.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C0U860,頭城,,27.5,,2025-06-12T00:10:00+08:00,2025-06-12T00:00:00+08:00,,,,155.0,5.0
94.0,22.792467,121.192669,,1005.3,35.0,0.0,34.5,4.0,35.0,35.0,62.5,34.0,34.5,0.0,C0SB20,富岡,,24.1,,2025-06-12T00:10:00+08:00,2025-06-12T00:00:00+08:00,,,,304.0,2.8
-99.0,24.414939,120.870872,0.9,-99.0,,0.0,0.5,0.0,0.5,0.5,0.5,0.0,0.0,0.5,C2E520,大湖,-99.0,25.5,2025-06-12T00:00:00+08:00,2025-06-12T00:10:00+08:00,,-99,-99,晴,0.0,0.2
96.0,24.494171,121.536209,,807.3,0.0,0.0,0.0,0.0,0.0,0.0,3.5,0.0,0.0,0.0,C0UB90,太平山莊,,15.5,,2025-06-12T00:10:00+08:00,2025-06-12T00:00:00+08:00,,,,179.0,8.3
,22.888322,120.645986,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C1V340,大津,,,,2025-06-12T00:10:00+08:00,,,,,,
,23.537022,120.607797,,,,0.0,49.5,0.0,49.5,49.5,49.5,0.0,0.5,0.0,C1M480,獨立山,,,,2025-06-12T00:10:00+08:00,,,,,,
79.0,24.767147,121.057881,,991.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C0D560,竹東,,27.8,,2025-06-12T00:10:00+08:00,2025-06-12T00:00:00+08:00,,,,128.0,1.0
62.0,25.096356,121.516506,,1001.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C0A770,科教館,,30.8,,2025-06-12T00:10:00+08:00,2025-06-12T00:00:00+08:00,,,,109.0,2.8
87.0,23.538372,120.702961,3.7,-99.0,,0.0,20.0,0.0,20.0,20.0,20.5,0.0,0.0,20.0,C2M950,太和,-99.0,20.8,2025-06-12T00:00:00+08:00,2025-06-12T00:10:00+08:00,,-99,-99,多雲,180.0,1.0
-99.0,24.675432,120.847389,3.5,-99.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-99.0,CAE060,國三N119K,-99.0,-99.0,2025-06-12T00:00:00+08:00,2025-06-12T00:10:00+08:00,,-99,-99,晴,-99.0,-99.0
,23.958697,120.917931,,,,0.0,7.0,0.0,7.0,7.0,14.5,0.0,2.0,0.0,C1I240,外大坪,,,,2025-06-12T00:10:00+08:00,,,,,,
,22.898621,121.086481,,,,0.0,20.0,8.0,21.0,21.0,24.0,9.0,9.0,0.0,O1S120,鹿鳴橋,,,,2025-06-12T00:10:00+08:00,,,,,,
,24.985827,121.887489,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,O1AH30,吉林國小,,,,2025-06-12T00:10:00+08:00,,,,,,
,25.016894,121.554305,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A1AG60,福州山,,,,2025-06-12T00:10:00+08:00,,,,,,
,23.286017,120.390378,,,,0.0,6.5,0.0,6.5,6.5,6.5,0.0,0.0,0.0,C1O940,東山服務區,,,,2025-06-12T00:10:00+08:00,,,,,,
97.0,24.791042,121.675047,,956.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C0U870,大礁溪,,24.5,,2025-06-12T00:10:00+08:00,2025-06-12T00:00:00+08:00,,,,54.0,0.8
91.0,23.57543,120.14121,4.6,-99.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CAJ050,海口故事園區,-99.0,28.2,2025-06-12T00:00:00+08:00,2025-06-12T00:10:00+08:00,,-99,-99,陰,340.0,2.9
