humidity,lat,lon,peak_gust_speed,pressure,rain,rain_10min,rain_12hr,rain_1hr,rain_24hr,rain_2d,rain_3d,rain_3hr,rain_6hr,rain_now,stationId,stationName,sunshine_duration,temperature,timestamp_now,timestamp_rain,timestamp_weather,uv_index,visibility,weather,wind_dir,wind_speed
80.0,24.78333,121.1211,14.1,-99.0,,0.0,0.5,0.0,0.5,0.5,0.5,0.0,0.0,0.0,CAD080,國三N085K,-99.0,28.1,2025-09-23T05:00:00+08:00,2025-09-23T05:00:00+08:00,,-99,>30,陰,40.0,6.8
,23.330882,120.506972,,,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,01O070,關子嶺(2),,,,2025-09-23T05:00:00+08:00,,,,,,
99.0,22.682903,120.686639,,923.2,104.0,2.0,145.5,16.5,151.5,151.5,152.0,62.5,114.5,104.0,C0R140,瑪家,,20.9,,2025-09-23T05:00:00+08:00,2025-09-23T05:00:00+08:00,,,,313.0,1.8
,23.15025,121.382333,,,,3.0,61.0,4.0,88.5,88.5,90.5,16.0,28.5,23.0,C1S870,南美山,,,,2025-09-23T05:00:00+08:00,,,,,,
,23.955381,120.416991,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01G240,萬興(2),,,,2025-09-23T05:00:00+08:00,,,,,,
,22.598647,120.960944,,,,0.0,58.0,5.0,90.0,90.0,90.0,30.0,47.5,37.5,81S920,金峰鄉公所,,,,2025-09-23T05:00:00+08:00,,,,,,
80.0,24.505781,121.113921,,786.2,0.5,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.5,C0E960,觀霧分站,,17.5,,2025-09-23T05:00:00+08:00,2025-09-23T05:00:00+08:00,,,,306.0,0.7
89.0,22.35572,120.90374,12.1,1001.0,,0.0,115.0,0.0,131.5,131.5,131.5,8.5,84.0,41.5,467540,大武,0.0,28.0,2025-09-23T05:00:00+08:00,2025-09-23T05:00:00+08:00,,0,-99,陰,50.0,5.2
70.0,24.248517,120.903319,,897.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C0F0C0,中坑,,24.4,,2025-09-23T05:00:00+08:00,2025-09-23T05:00:00+08:00,,,,0.0,0.0
99.0,24.8926,121.745736,9.3,-99.0,,2.0,43.5,4.0,78.5,78.5,111.5,4.0,22.0,22.0,C2A540,四堵,-99.0,24.4,2025-09-23T05:00:00+08:00,2025-09-23T05:00:00+08:00,,-99,-99,陰有雨,170.0,1.7
82.0,25.07639,121.4964,12.5,-99.0,,0.0,3.5,0.0,9.5,18.5,40.0,0.0,0.5,0.5,CAA020,國一S026K,-99.0,28.2,2025-09-23T05:00:00+08:00,2025-09-23T05:00:00+08:00,,-99,7-10,陰,100.0,7.0
87.0,24.139256,120.5215,3.5,-99.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CAG040,國三N191K,-99.0,28.0,2025-09-23T05:00:00+08:00,2025-09-23T05:00:00+08:00,,-99,-99,陰,170.0,2.2
88.0,24.836391,121.199371,8.3,-99.0,,0.0,3.5,0.0,3.5,3.5,4.0,0.0,0.5,0.5,CAC770,國三N072K,-99.0,25.7,2025-09-23T05:00:00+08:00,2025-09-23T05:00:00+08:00,,-99,7-10,陰,60.0,3.0
91.0,23.419719,120.388894,,995.4,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,C0M690,水上,,26.7,,2025-09-23T05:00:00+08:00,2025-09-23T05:00:00+08:00,,,,210.0,0.6
81.0,25.063861,121.340164,,976.0,0.0,0.0,3.0,0.0,3.5,3.5,21.5,0.0,0.0,0.0,C0C690,國一五楊N44K,,26.0,,2025-09-23T05:00:00+08:00,2025-09-23T05:00:00+08:00,,,,134.0,1.2
75.0,23.911108,120.846556,7.4,-99.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C2H9E0,國姓南港,-99.0,21.9,2025-09-23T05:00:00+08:00,2025-09-23T05:00:00+08:00,,-99,-99,陰,90.0,1.7
77.0,22.13845,120.70215,,997.1,23.0,0.0,90.5,1.5,129.5,129.5,129.5,7.0,24.5,23.0,C0R900,竹坑,,28.6,,2025-09-23T05:00:00+08:00,2025-09-23T05:00:00+08:00,,,,188.0,9.6
74.0,24.192719,121.001366,,897.1,0.0,0.0,0.5,0.0,0.5,0.5,0.5,0.0,0.0,0.0,C0FB30,八仙山苗圃,,23.6,,2025-09-23T05:00:00+08:00,2025-09-23T05:00:00+08:00,,,,182.0,0.9
75.0,23.887894,121.000086,6.0,-99.0,,0.0,2.5,0.5,2.5,2.5,2.5,1.0,2.0,2.0,C2H9R0,卓社,-99.0,21.5,2025-09-23T05:00:00+08:00,2025-09-23T05:00:00+08:00,,-99,-99,陰,110.0,1.5
85.0,21.987777,120.709119,,996.4,8.0,0.0,67.5,0.5,95.5,96.0,96.0,1.0,15.5,8.0,C0R890,山海,,28.5,,2025-09-23T05:00:00+08:00,2025-09-23T05:00:00+08:00,,,,127.0,8.2
,24.538278,121.002836,,,,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,C1E670,南礦,,,,2025-09-23T05:00:00+08:00,,,,,,
100.0,24.183258,121.641899,,887.6,67.5,0.0,202.5,6.0,262.5,270.5,289.0,46.0,90.5,67.5,C0TA80,立霧山,,20.6,,2025-09-23T05:00:00+08:00,2025-09-23T05:00:00+08:00,,,,35.0,0.9
100.0,24.791042,121.675047,,954.5,25.5,0.5,64.5,8.5,98.0,122.0,165.5,11.0,26.0,25.5,C0U870,大礁溪,,23.4,,2025-09-23T05:00:00+08:00,2025-09-23T05:00:00+08:00,,,,37.0,5.0
95.0,22.534361,120.54,,996.8,20.5,0.5,31.0,3.5,37.0,37.0,37.5,12.5,26.5,20.5,C0R220,潮州,,25.1,,2025-09-23T05:00:00+08:00,2025-09-23T05:00:00+08:00,,,,311.0,0.5
100.0,23.68645,120.603417,,987.5,0.0,0.0,0.5,0.0,0.5,0.5,0.5,0.0,0.0,0.0,C0K560,棋山,,25.3,,2025-09-23T05:00:00+08:00,2025-09-23T05:00:00+08:00,,,,0.0,0.0
,25.059541,121.820556,,,,0.0,23.0,1.0,34.0,34.0,44.0,12.0,16.0,16.0,01AF90,三貂嶺,,,,2025-09-23T05:00:00+08:00,,,,,,
99.0,23.112883,120.297219,,998.0,2.5,0.0,2.5,0.5,2.5,2.5,3.0,2.0,2.5,2.5,C0O900,善化,,25.7,,2025-09-23T05:00:00+08:00,2025-09-23T05:00:00+08:00,,,,46.0,1.4
,24.985827,121.887489,,,,0.0,19.0,0.0,32.0,32.0,43.0,6.0,11.0,11.0,O1AH30,吉林國小,,,,2025-09-23T05:00:00+08:00,,,,,,
81.0,24.797294,121.190033,13.8,-99.0,,0.0,3.5,0.0,3.5,3.5,3.5,0.0,0.0,0.0,CAD710,國三N077K,-99.0,27.6,2025-09-23T05:00:00+08:00,2025-09-23T05:00:00+08:00,,-99,7-10,陰,50.0,7.7
85.0,24.882853,121.265547,,978.8,0.0,0.0,0.5,0.0,0.5,0.5,0.5,0.0,0.0,0.0,C0C630,大溪,,26.0,,2025-09-23T05:00:00+08:00,2025-09-23T05:00:00+08:00,,,,67.0,4.3
90.0,22.682078,121.060236,,1001.4,34.5,0.0,67.5,3.0,118.0,118.0,118.0,16.5,39.0,34.5,C0SB10,美和,,27.4,,2025-09-23T05:00:00+08:00,2025-09-23T05:00:00+08:00,,,,54.0,3.9
90.0,23.336427,120.138033,,997.4,0.5,0.5,0.5,0.5,0.5,0.5,5.0,0.5,0.5,0.5,C0M880,好美里,,27.0,,2025-09-23T05:00:00+08:00,2025-09-23T05:00:00+08:00,,,,158.0,0.8
98.0,22.709333,120.525889,2.4,-99.0,,0.5,35.0,4.0,35.0,35.0,35.0,19.5,32.5,31.5,72Q010,高雄農改,-99.0,24.2,2025-09-23T05:00:00+08:00,2025-09-23T05:00:00+08:00,,-99,-99,陰有雨,340.0,0.5
100.0,22.954453,121.229922,,959.9,27.5,1.0,50.5,7.5,67.5,67.5,67.5,22.0,30.0,27.5,C0S950,七塊厝,,24.7,,2025-09-23T05:00:00+08:00,2025-09-23T05:00:00+08:00,,,,106.0,1.9
83.0,23.82137,120.72293,2.2,-99.0,,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,CAHA00,消防署訓練中心,-99.0,25.3,2025-09-23T05:00:00+08:00,2025-09-23T05:00:00+08:00,,-99,-99,陰,80.0,0.6
90.0,24.959207,121.525196,11.7,1001.4,,3.0,21.5,4.5,37.5,37.5,37.5,6.0,9.5,8.5,466881,新北,0.0,26.5,2025-09-23T05:00:00+08:00,2025-09-23T05:00:00+08:00,,0,3-6,陰有雨,100.0,4.5
87.0,25.055192,121.925264,,1002.9,10.0,0.0,13.0,0.0,24.0,24.0,25.0,9.0,10.0,10.0,C0AJ90,澳底,,28.5,,2025-09-23T05:00:00+08:00,2025-09-23T05:00:00+08:00,,,,118.0,6.4
,23.84869,120.935333,,,,0.0,3.0,0.5,3.0,3.0,3.0,1.0,2.5,2.5,81H920,德化國小,,,,2025-09-23T05:00:00+08:00,,,,,,
,25.163293,121.568014,,,,0.0,20.0,1.5,47.0,53.5,61.0,2.5,2.5,2.5,A1AD10,擎天崗,,,,2025-09-23T05:00:00+08:00,,,,,,
,23.421147,121.267631,,,,0.0,76.0,9.5,117.5,119.5,126.5,30.0,49.5,43.5,C1Z240,中平林道,,,,2025-09-23T05:00:00+08:00,,,,,,
94.0,23.056758,120.408522,,992.7,3.0,0.0,3.0,0.5,3.0,3.0,36.0,3.0,3.0,3.0,C0X200,左鎮,,25.5,,2025-09-23T05:00:00+08:00,2025-09-23T05:00:00+08:00,,,,82.0,1.0
98.0,23.935639,121.508944,,991.1,29.0,0.0,104.5,1.5,158.5,161.0,162.0,17.0,31.5,29.0,C0T870,鯉魚潭,,24.5,,2025-09-23T05:00:00+08:00,2025-09-23T05:00:00+08:00,,,,284.0,0.4
95.0,23.585386,120.555581,,981.5,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,C0M770,梅山,,25.7,,2025-09-23T05:00:00+08:00,2025-09-23T05:00:00+08:00,,,,145.0,0.7
,22.975659,120.467014,,,,0.0,3.0,0.0,3.0,3.0,7.0,2.0,3.0,3.0,01P190,木柵,,,,2025-09-23T05:00:00+08:00,,,,,,
91.0,24.154094,121.164517,5.5,-99.0,,0.0,6.0,0.5,6.0,6.0,6.0,0.5,1.5,1.5,C2H9M0,發祥,-99.0,19.2,2025-09-23T05:00:00+08:00,2025-09-23T05:00:00+08:00,,-99,-99,陰,340.0,1.3
-99.0,23.493903,120.699253,,-99.0,-99.0,,,,,,,,,,C0M530,奮起湖,,-99.0,,,2025-09-23T05:00:00+08:00,,,,-99.0,-99.0
,25.180294,121.548816,,,,0.0,6.5,1.0,24.0,25.0,42.5,2.0,2.0,2.0,A1AD40,小油坑,,,,2025-09-23T05:00:00+08:00,,,,,,
,24.613062,121.525585,,,,0.0,67.0,6.0,118.0,154.0,188.0,6.0,28.0,12.0,01U060,梵梵(2),,,,2025-09-23T05:00:00+08:00,,,,,,
,22.305,120.644722,,,,2.0,69.5,10.0,77.5,77.5,77.5,19.0,46.0,40.0,81R660,內獅國小,,,,2025-09-23T05:00:00+08:00,,,,,,
,23.263333,121.303056,,,,0.0,98.0,14.5,122.5,123.0,127.5,34.5,63.0,58.0,81T910,東里國中,,,,2025-09-23T05:00:00+08:00,,,,,,
,25.168295,121.528315,,,,0.0,17.0,0.5,50.0,54.0,71.5,0.5,1.5,0.5,A1AD20,竹子湖,,,,2025-09-23T05:00:00+08:00,,,,,,
92.0,23.922303,120.320025,3.4,-99.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C2G870,芳苑,-99.0,27.6,2025-09-23T05:00:00+08:00,2025-09-23T05:00:00+08:00,,-99,-99,陰,190.0,1.2
,22.368323,120.663618,,,,0.0,205.0,11.0,221.0,221.0,221.0,47.0,138.0,98.0,01R040,士文,,,,2025-09-23T05:00:00+08:00,,,,,,
-99.0,24.213106,120.703933,,-99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C0F9O0,潭子,,-99.0,,2025-09-23T05:00:00+08:00,2025-09-23T05:00:00+08:00,,,,-99.0,-99.0
93.0,23.721453,120.378864,4.3,-99.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C2K620,馬光農場,-99.0,26.5,2025-09-23T05:00:00+08:00,2025-09-23T05:00:00+08:00,,-99,-99,陰,200.0,1.3
95.0,22.913661,121.257469,,997.0,43.5,0.0,52.5,2.0,80.5,80.5,81.0,38.5,44.5,43.5,C0SB40,興隆,,26.4,,2025-09-23T05:00:00+08:00,2025-09-23T05:00:00+08:00,,,,346.0,0.7
,23.816114,120.5676,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C1G691,下水埔,,,,2025-09-23T05:00:00+08:00,,,,,,
90.0,25.09694,121.6678,13.9,-99.0,,0.0,9.0,1.0,18.0,30.5,44.5,3.0,3.5,3.5,CAB040,國三S007K,-99.0,27.5,2025-09-23T05:00:00+08:00,2025-09-23T05:00:00+08:00,,-99,7-10,陰有靄,70.0,4.7
95.0,22.605614,120.395717,,995.9,7.0,0.0,8.0,2.0,9.0,9.0,56.0,4.0,8.0,7.0,C0V730,大寮,,25.4,,2025-09-23T05:00:00+08:00,2025-09-23T05:00:00+08:00,,,,326.0,1.4
,24.171842,121.571269,,,,0.0,188.0,17.5,248.0,251.0,258.5,55.0,106.0,88.5,C1T830,布洛灣,,,,2025-09-23T05:00:00+08:00,,,,,,
87.0,26.358836,120.483631,13.9,-99.0,,,,,,,,,,-99.0,CAW010,東引,-99.0,27.8,2025-09-23T05:00:00+08:00,,,-99,16-20,多雲,50.0,8.4
,24.939858,121.470989,,,,0.0,33.0,1.0,47.0,47.0,47.0,3.0,10.5,9.5,81AH80,五城加油站,,,,2025-09-23T05:00:00+08:00,,,,,,
,22.770111,120.645222,,,,1.0,44.0,3.0,44.5,44.5,44.5,13.5,39.5,31.0,C1R110,口社,,,,2025-09-23T05:00:00+08:00,,,,,,
,24.709464,120.898219,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01E120,大埔,,,,2025-09-23T05:00:00+08:00,,,,,,
,24.942842,121.638556,,,,1.0,29.0,3.0,57.5,58.0,79.0,3.0,10.5,10.0,C1A760,坪林交控,,,,2025-09-23T05:00:00+08:00,,,,,,
85.0,23.895703,120.94135,,928.7,-99.0,,,,,,,,,,C0I370,魚池,,23.0,,,2025-09-23T05:00:00+08:00,,,,0.0,0.0
98.0,22.598,120.99775,9.9,-99.0,,0.0,90.0,1.5,139.5,139.5,139.5,37.5,70.0,53.0,E2S960,太麻里(2),-99.0,26.7,2025-09-23T05:00:00+08:00,2025-09-23T05:00:00+08:00,,-99,-99,陰,50.0,3.3
95.0,21.900836,120.855269,,996.7,5.0,0.0,23.5,0.0,59.0,59.5,59.5,1.5,6.5,5.0,C0R620,墾雷,,28.2,,2025-09-23T05:00:00+08:00,2025-09-23T05:00:00+08:00,,,,360.0,7.2
78.0,25.109508,121.469681,,1003.8,0.0,0.0,1.5,0.0,7.5,21.0,21.0,0.0,0.0,0.0,C0A980,社子,,29.2,,2025-09-23T05:00:00+08:00,2025-09-23T05:00:00+08:00,,,,114.0,2.9
93.0,23.709219,121.420106,,990.2,52.0,2.0,116.5,7.0,164.5,164.5,165.5,41.5,59.5,52.0,C0Z200,萬榮,,25.0,,2025-09-23T05:00:00+08:00,2025-09-23T05:00:00+08:00,,,,106.0,0.5
97.0,23.928228,121.091411,,834.5,16.0,0.5,27.0,1.0,32.5,32.5,32.5,10.0,17.5,16.0,C0I490,萬大林道,,16.9,,2025-09-23T05:00:00+08:00,2025-09-23T05:00:00+08:00,,,,100.0,0.9
89.0,22.792467,121.192669,,1000.1,51.0,0.0,70.0,1.0,101.5,101.5,102.0,13.0,52.5,51.0,C0SB20,富岡,,28.2,,2025-09-23T05:00:00+08:00,2025-09-23T05:00:00+08:00,,,,56.0,5.9
92.0,23.106694,120.327528,4.5,-99.0,,0.0,1.5,0.0,1.5,1.5,3.5,1.5,1.5,1.5,CAN090,國三S342K,-99.0,24.5,2025-09-23T05:00:00+08:00,2025-09-23T05:00:00+08:00,,-99,7-10,陰,50.0,2.7
,24.862306,121.551378,,,,0.0,87.0,0.0,126.0,133.0,149.0,5.0,25.0,21.0,01AD90,覽勝橋,,,,2025-09-23T05:00:00+08:00,,,,,,
,23.577934,120.301903,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,O1J810,北港(2),,,,2025-09-23T05:00:00+08:00,,,,,,
,25.072195,121.528909,,,,0.0,4.5,0.0,12.0,21.0,48.0,0.5,1.0,1.0,A1AB50,建國,,,,2025-09-23T05:00:00+08:00,,,,,,
87.0,23.8004,120.467383,,995.1,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,C0K420,西螺,,27.4,,2025-09-23T05:00:00+08:00,2025-09-23T05:00:00+08:00,,,,181.0,1.1
80.0,25.051478,121.446756,,1000.6,-99.0,0.0,6.5,0.0,13.5,17.0,21.0,0.0,1.5,1.5,C0ACA0,新莊,,27.7,,2025-09-23T05:00:00+08:00,2025-09-23T05:00:00+08:00,,,,77.0,3.3
95.0,23.416869,120.283061,2.0,-99.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72M700,嘉義分場,-99.0,26.7,2025-09-23T05:00:00+08:00,2025-09-23T05:00:00+08:00,,-99,-99,陰,0.0,0.0
100.0,24.343922,121.656317,,941.3,84.5,6.5,172.0,26.5,239.0,243.5,255.5,47.5,104.0,84.5,C0Z220,和平林道,,22.2,,2025-09-23T05:00:00+08:00,2025-09-23T05:00:00+08:00,,,,133.0,1.5
,23.492153,120.753683,,,,0.0,2.0,0.5,2.0,2.0,2.0,0.5,1.0,1.0,C1M640,十字,,,,2025-09-23T05:00:00+08:00,,,,,,
80.0,24.370625,120.620067,,995.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C0FB70,大甲溪埔,,27.2,,2025-09-23T05:00:00+08:00,2025-09-23T05:00:00+08:00,,,,103.0,1.1
,25.030298,121.490307,,,,0.0,6.0,0.0,8.0,8.0,8.5,0.0,2.0,2.0,A1AB20,雙園,,,,2025-09-23T05:00:00+08:00,,,,,,
74.0,24.75861,120.9608,8.9,-99.0,,0.0,0.5,0.0,0.5,0.5,0.5,0.0,0.5,0.0,CAD090,國三S103K,-99.0,29.3,2025-09-23T05:00:00+08:00,2025-09-23T05:00:00+08:00,,-99,7-10,陰,90.0,3.4
,25.083096,121.52841,,,,0.0,2.5,0.0,8.0,20.0,45.5,0.0,0.0,0.0,A1AG50,劍潭山,,,,2025-09-23T05:00:00+08:00,,,,,,
,24.066314,120.953395,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01H720,清流(1),,,,2025-09-23T05:00:00+08:00,,,,,,
,25.028388,121.663304,,,,0.0,29.0,2.0,59.0,60.5,68.5,4.5,10.0,8.0,A1AD70,茶製場,,,,2025-09-23T05:00:00+08:00,,,,,,
97.0,24.735922,121.81625,,1003.8,9.5,0.0,33.0,3.5,42.5,49.5,109.0,3.5,9.5,9.5,C0UB20,壯圍,,26.4,,2025-09-23T05:00:00+08:00,2025-09-23T05:00:00+08:00,,,,134.0,8.5
93.0,22.279725,120.889208,,1001.1,34.0,1.5,62.0,7.0,69.0,69.0,69.0,11.5,39.5,34.0,C0S840,南田,,27.5,,2025-09-23T05:00:00+08:00,2025-09-23T05:00:00+08:00,,,,68.0,6.6
98.0,24.381675,121.4203,,695.5,36.0,0.0,136.5,7.5,206.5,211.0,214.5,17.0,53.0,36.0,C0F0D0,審馬陣,,9.7,,2025-09-23T05:00:00+08:00,2025-09-23T05:00:00+08:00,,,,-99.0,-99.0
,24.959713,121.53208,,,,0.5,19.5,2.5,35.0,35.0,35.0,4.5,9.0,8.0,81AH40,精忠,,,,2025-09-23T05:00:00+08:00,,,,,,
72.0,24.423753,118.240186,,996.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C0W240,九宮,,28.8,,2025-09-23T05:00:00+08:00,2025-09-23T05:00:00+08:00,,,,26.0,3.1
,24.789844,120.952712,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,O1D590,成德中學,,,,2025-09-23T05:00:00+08:00,,,,,,
96.0,23.299075,120.664767,,953.0,1.0,0.0,1.0,0.5,1.5,1.5,4.5,1.0,1.0,1.0,C0M800,茶山,,22.0,,2025-09-23T05:00:00+08:00,2025-09-23T05:00:00+08:00,,,,102.0,0.9
95.0,22.902581,121.084058,,978.2,74.5,0.5,98.0,4.0,121.0,121.0,121.0,61.5,76.5,74.5,C0S930,延平,,24.7,,2025-09-23T05:00:00+08:00,2025-09-23T05:00:00+08:00,,,,331.0,0.6
100.0,22.567419,120.959667,,910.2,71.0,0.0,144.5,2.5,197.5,197.5,197.5,50.0,119.0,71.0,C0SA20,金崙山,,22.9,,2025-09-23T05:00:00+08:00,2025-09-23T05:00:00+08:00,,,,38.0,3.9
,23.979817,121.132261,,,,0.5,20.5,2.5,22.5,22.5,22.5,6.5,8.5,7.5,C1I020,萬大,,,,2025-09-23T05:00:00+08:00,,,,,,
71.0,24.145736,120.684075,4.4,990.7,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,467490,臺中,0.0,28.2,2025-09-23T05:00:00+08:00,2025-09-23T05:00:00+08:00,,0,>30,陰,170.0,1.3
