humidity,lat,lon,peak_gust_speed,pressure,rain,rain_10min,rain_12hr,rain_1hr,rain_24hr,rain_2d,rain_3d,rain_3hr,rain_6hr,rain_now,stationId,stationName,sunshine_duration,temperature,timestamp_now,timestamp_rain,timestamp_weather,uv_index,visibility,weather,wind_dir,wind_speed
74.0,24.921836,121.544725,,1000.2,-99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C0AI10,屈尺,,30.9,,2025-06-16T21:20:00+08:00,2025-06-16T21:00:00+08:00,,,,343.0,2.3
89.0,24.917736,120.968711,,1008.2,-99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C0D690,外湖,,28.4,,2025-06-16T21:20:00+08:00,2025-06-16T21:00:00+08:00,,,,232.0,11.0
,22.245154,120.835687,,,,0.0,0.0,0.0,1.0,1.0,7.0,0.0,0.0,1.0,01R000,壽卡,,,,2025-06-16T21:20:00+08:00,,,,,,
,25.069191,121.615007,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A1AA50,東湖國小,,,,2025-06-16T21:20:00+08:00,,,,,,
90.0,24.218294,121.689142,,1002.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C0Z310,清水斷崖,,27.0,,2025-06-16T21:20:00+08:00,2025-06-16T21:00:00+08:00,,,,348.0,0.3
88.0,24.471892,120.704622,,1005.8,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,C0E590,通霄,,27.6,,2025-06-16T21:20:00+08:00,2025-06-16T21:00:00+08:00,,,,187.0,2.2
,25.030298,121.490307,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A1AB20,雙園,,,,2025-06-16T21:20:00+08:00,,,,,,
,24.178889,120.978333,,,,0.5,42.5,4.0,42.5,42.5,42.5,41.5,42.5,42.5,88F920,松鶴,,,,2025-06-16T21:20:00+08:00,,,,,,
99.0,23.590856,120.888864,0.7,-99.0,,0.0,3.0,0.0,3.0,3.0,3.5,3.0,3.0,3.0,U2HA30,臺大和社,-99.0,21.6,2025-06-16T21:10:00+08:00,2025-06-16T21:20:00+08:00,,-99,-99,陰,0.0,0.0
78.0,23.924703,120.547533,,1007.2,-99.0,0.0,1.5,0.0,7.0,7.0,7.0,0.0,0.0,7.0,C0G920,永靖,,28.5,,2025-06-16T21:20:00+08:00,2025-06-16T21:00:00+08:00,,,,138.0,0.8
85.0,25.129142,121.577086,,961.7,-99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C0AH40,平等,,26.5,,2025-06-16T21:20:00+08:00,2025-06-16T21:00:00+08:00,,,,309.0,2.6
90.0,22.463447,120.533892,,1010.1,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,C0R850,林邊,,27.4,,2025-06-16T21:20:00+08:00,2025-06-16T21:00:00+08:00,,,,11.0,0.9
,24.425484,120.727759,,,,0.0,1.0,0.0,2.0,2.0,2.0,0.0,1.0,2.0,01E330,大坪頂,,,,2025-06-16T21:20:00+08:00,,,,,,
,23.561737,120.922408,,,,0.0,1.5,0.5,1.5,1.5,1.5,1.0,1.5,1.5,81HB40,東埔吊橋,,,,2025-06-16T21:20:00+08:00,,,,,,
88.0,22.454275,120.666219,,947.0,0.0,0.0,0.0,0.0,0.0,0.0,42.5,0.0,0.0,0.0,C0R820,白鷺,,24.3,,2025-06-16T21:20:00+08:00,2025-06-16T21:00:00+08:00,,,,8.0,1.3
,23.424513,120.641716,,,,0.0,24.0,0.0,24.0,24.0,26.0,0.0,24.0,24.0,01L360,小公田(2),,,,2025-06-16T21:20:00+08:00,,,,,,
,23.173338,120.595163,,,,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,01O760,關山,,,,2025-06-16T21:20:00+08:00,,,,,,
76.0,25.086594,121.472331,,1006.0,-99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C0AD30,蘆洲,,30.4,,2025-06-16T21:20:00+08:00,2025-06-16T21:00:00+08:00,,,,251.0,2.0
,23.394239,121.356808,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C1T990,高寮,,,,2025-06-16T21:20:00+08:00,,,,,,
99.0,23.453994,120.749517,,906.4,5.0,0.0,5.0,0.0,5.0,5.0,6.5,0.0,5.0,5.0,C0M820,達邦,,21.8,,2025-06-16T21:20:00+08:00,2025-06-16T21:00:00+08:00,,,,238.0,0.9
,22.428117,120.629228,,,,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,C1R250,力里,,,,2025-06-16T21:20:00+08:00,,,,,,
87.0,23.574056,120.291786,,1008.4,72.0,0.0,2.0,0.0,72.0,72.0,74.5,2.0,2.0,72.0,C0K410,北港,,27.2,,2025-06-16T21:20:00+08:00,2025-06-16T21:00:00+08:00,,,,157.0,1.9
,23.858572,120.994889,,,,0.0,8.5,0.0,8.5,9.0,9.5,1.5,8.5,8.5,C1I500,大尖山,,,,2025-06-16T21:20:00+08:00,,,,,,
-99.0,22.660269,120.494027,-99.0,-99.0,,,,,,,,,,-99.0,C2R170,屏東,-99.0,-99.0,2025-06-16T21:10:00+08:00,,,-99,-99,陰,-99.0,-99.0
92.0,24.302863,121.731144,,909.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,C0TA40,秀林,,23.0,,2025-06-16T21:20:00+08:00,2025-06-16T21:00:00+08:00,,,,67.0,1.3
87.0,25.2698,121.488597,,1007.4,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,C0AJ70,田寮,,28.8,,2025-06-16T21:20:00+08:00,2025-06-16T21:00:00+08:00,,,,224.0,6.0
94.0,24.449347,121.810219,,1008.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C0U770,南澳,,27.9,,2025-06-16T21:20:00+08:00,2025-06-16T21:00:00+08:00,,,,0.0,0.2
92.0,24.535811,120.795983,4.7,-99.0,,0.0,0.5,0.0,1.0,1.0,1.0,0.0,0.5,1.0,C2E970,八甲,-99.0,26.3,2025-06-16T21:10:00+08:00,2025-06-16T21:20:00+08:00,,-99,-99,陰,190.0,1.7
86.0,24.606489,120.783933,5.2,-99.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C2E540,龍溪,-99.0,27.0,2025-06-16T21:10:00+08:00,2025-06-16T21:20:00+08:00,,-99,-99,陰,220.0,1.8
,23.286017,120.390378,,,,0.0,7.5,0.0,7.5,7.5,8.5,0.0,0.0,7.5,C1O940,東山服務區,,,,2025-06-16T21:20:00+08:00,,,,,,
,23.739861,120.870126,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81I550,郡坑,,,,2025-06-16T21:20:00+08:00,,,,,,
86.0,24.214641,120.490744,,1008.8,22.0,0.0,0.0,0.0,22.0,22.0,22.0,0.0,0.0,22.0,C0FA40,臺中電廠,,28.5,,2025-06-16T21:20:00+08:00,2025-06-16T21:00:00+08:00,,,,179.0,1.4
90.0,24.489681,120.790853,,992.8,-99.0,0.0,1.5,0.0,1.5,1.5,1.5,0.0,1.5,1.5,C0E780,銅鑼,,27.0,,2025-06-16T21:20:00+08:00,2025-06-16T21:00:00+08:00,,,,219.0,1.5
,22.886245,120.664037,,,,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,81V960,茂林國小,,,,2025-06-16T21:20:00+08:00,,,,,,
90.0,24.675286,121.587061,,961.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C0U650,玉蘭,,25.0,,2025-06-16T21:20:00+08:00,2025-06-16T21:00:00+08:00,,,,0.0,0.2
,23.820778,120.642594,,,,0.0,2.5,0.0,4.0,4.0,4.0,0.0,0.0,4.0,C1I280,埔中,,,,2025-06-16T21:20:00+08:00,,,,,,
93.0,23.502278,120.171861,1.6,-99.0,,0.0,1.0,0.0,40.5,40.5,48.0,1.0,1.0,40.5,CAL090,西濱S257K,-99.0,27.5,2025-06-16T21:10:00+08:00,2025-06-16T21:20:00+08:00,,-99,16-20,陰有雷,140.0,1.1
88.0,24.853233,121.830797,,1008.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C0U860,頭城,,27.5,,2025-06-16T21:20:00+08:00,2025-06-16T21:00:00+08:00,,,,0.0,0.0
86.0,23.881975,120.289544,,1008.6,29.0,0.0,0.0,0.0,29.0,29.0,30.5,0.0,0.0,29.0,C0G970,三豐,,28.4,,2025-06-16T21:20:00+08:00,2025-06-16T21:00:00+08:00,,,,205.0,2.2
82.0,23.22881,120.29962,2.4,-99.0,,0.0,25.5,0.0,39.5,39.5,40.0,0.0,0.0,39.5,CAN140,六官養殖協會,-99.0,28.3,2025-06-16T21:10:00+08:00,2025-06-16T21:20:00+08:00,,-99,-99,陰有雷,170.0,1.1
97.0,24.678347,121.208558,,951.3,4.0,0.0,4.0,1.5,4.0,4.0,4.5,4.0,4.0,4.0,C0D360,梅花,,24.0,,2025-06-16T21:20:00+08:00,2025-06-16T21:00:00+08:00,,,,0.0,0.0
,23.630394,120.615417,,,,0.0,29.0,0.0,30.0,30.0,31.0,19.0,26.0,30.0,01J960,大埔,,,,2025-06-16T21:20:00+08:00,,,,,,
,22.964938,120.359823,,,,0.0,7.0,0.0,7.0,7.0,9.0,0.0,7.0,7.0,01N860,崎頂,,,,2025-06-16T21:20:00+08:00,,,,,,
,22.708369,120.649251,,,,0.0,9.0,0.0,9.0,9.0,17.0,0.0,9.0,9.0,01Q930,三地門,,,,2025-06-16T21:20:00+08:00,,,,,,
92.0,24.39792,120.98599,,867.4,38.0,0.0,38.0,3.0,38.0,38.0,38.0,37.0,38.0,38.0,C0E950,松安,,18.7,,2025-06-16T21:20:00+08:00,2025-06-16T21:00:00+08:00,,,,94.0,1.6
88.0,24.139256,120.5215,4.5,-99.0,,0.0,0.0,0.0,13.0,13.0,13.0,0.0,0.0,13.0,CAG040,國三N191K,-99.0,28.0,2025-06-16T21:10:00+08:00,2025-06-16T21:20:00+08:00,,-99,-99,陰,190.0,2.6
87.0,22.0744,120.716247,,1009.7,5.5,0.0,5.5,0.0,5.5,5.5,6.5,0.0,5.5,5.5,C0R320,車城,,28.2,,2025-06-16T21:20:00+08:00,2025-06-16T21:00:00+08:00,,,,308.0,1.7
85.0,23.975222,121.563889,7.4,-99.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72T250,花蓮農改,-99.0,28.7,2025-06-16T21:10:00+08:00,2025-06-16T21:20:00+08:00,,-99,-99,陰,40.0,2.7
87.0,24.183494,120.48713,,1008.7,22.0,0.0,0.0,0.0,22.0,22.0,22.0,0.0,0.0,22.0,C0G950,防潮門,,28.7,,2025-06-16T21:20:00+08:00,2025-06-16T21:00:00+08:00,,,,186.0,2.2
87.0,24.79778,121.0089,13.1,-99.0,,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,CAD050,國一N094K,-99.0,28.3,2025-06-16T21:10:00+08:00,2025-06-16T21:20:00+08:00,,-99,-99,陰,240.0,4.5
87.0,23.901669,120.509389,,1005.6,7.5,0.0,1.0,0.0,7.5,7.5,8.0,0.0,0.0,7.5,C0G820,田尾,,29.0,,2025-06-16T21:20:00+08:00,2025-06-16T21:00:00+08:00,,,,153.0,0.8
96.0,24.022122,121.132206,,887.7,13.5,0.0,13.5,0.0,13.5,13.5,13.5,13.5,13.5,13.5,C0I390,仁愛,,20.5,,2025-06-16T21:20:00+08:00,2025-06-16T21:00:00+08:00,,,,92.0,0.9
73.0,22.264347,120.823972,,953.9,0.5,0.0,0.5,0.0,0.5,0.5,9.5,0.0,0.0,0.5,C0SA90,達仁林場,,26.3,,2025-06-16T21:20:00+08:00,2025-06-16T21:00:00+08:00,,,,295.0,1.4
80.0,23.973672,120.68085,,997.8,3.0,0.0,2.0,0.0,3.0,3.0,3.0,0.0,1.0,3.0,C0H960,草屯,,27.9,,2025-06-16T21:20:00+08:00,2025-06-16T21:00:00+08:00,,,,183.0,2.4
,23.793361,120.949378,,,,0.0,0.5,0.0,0.5,0.5,1.0,0.5,0.5,0.5,C1I150,青雲,,,,2025-06-16T21:20:00+08:00,,,,,,
84.0,22.99328,120.20492,3.3,1008.9,,0.0,6.5,0.5,6.5,6.5,13.5,0.5,4.5,6.5,467410,臺南,3.3,28.5,2025-06-16T21:10:00+08:00,2025-06-16T21:20:00+08:00,,0,11-15,陰有雨,260.0,2.2
,23.360891,119.500614,,,,0.0,0.0,0.0,4.0,4.0,8.0,0.0,0.0,4.0,01W010,望安,,,,2025-06-16T21:20:00+08:00,,,,,,
,24.2775,121.263333,,,,0.0,1.5,0.5,1.5,1.5,2.5,1.5,1.5,1.5,81F970,松茂部落,,,,2025-06-16T21:20:00+08:00,,,,,,
99.0,24.49999,121.08773,,767.9,8.0,0.0,8.5,1.5,8.5,8.5,9.0,8.5,8.5,8.5,C0D750,樂山林道6k,,13.9,,2025-06-16T21:20:00+08:00,2025-06-16T21:00:00+08:00,,,,52.0,5.7
83.0,23.753836,120.294783,3.2,-99.0,,0.0,0.0,0.0,38.5,38.5,42.0,0.0,0.0,38.5,V2K620,麥寮合作社,-99.0,28.1,2025-06-16T21:10:00+08:00,2025-06-16T21:20:00+08:00,,-99,-99,陰,190.0,1.3
,24.572486,120.734842,,,,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,2.0,C1E601,南勢,,,,2025-06-16T21:20:00+08:00,,,,,,
-99.0,23.069131,121.125856,,840.6,-99.0,,,,,,,,,,C0S760,紅石,,19.3,,,2025-06-16T21:00:00+08:00,,,,115.0,0.7
99.0,24.669039,121.832561,2.3,-99.0,,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,B2U990,宜蘭畜試,-99.0,28.0,2025-06-16T21:10:00+08:00,2025-06-16T21:20:00+08:00,,-99,-99,陰,60.0,0.9
